Facility Name,Site Address,Last Inspection Date,Colour Posting,url_entity_partial,category,Type,Legislation,Status,Offence Date,Description,Status Updated,url_entity_full
A-One Asian Buffet,374 Richmond St  London ON N6A 3C7,03/18/2024,,location.href = '/Portal/Facility/Details/d61cfb56-2aeb-491c-8375-815f11d6d29f' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/d61cfb56-2aeb-491c-8375-815f11d6d29f
Unicorn Tea House,746 Richmond St  London ON N6H 3A3,03/18/2024,,location.href = '/Portal/Facility/Details/a6d2ece3-d1a8-46f8-bec5-4bb772947ce1' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/a6d2ece3-d1a8-46f8-bec5-4bb772947ce1
Chelsea's Restaurant,817 Exeter Rd  London ON N6E 1W1,03/18/2024,,location.href = '/Portal/Facility/Details/52845a4f-0f2b-4226-a7cb-51d1bb216e20' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/52845a4f-0f2b-4226-a7cb-51d1bb216e20
Osmow's Mediterranean Restaurant,332 Clarke Rd  London ON N5W 5G1,03/18/2024,,location.href = '/Portal/Facility/Details/606a1892-4211-45bf-b0f9-1e49d895c41c' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/606a1892-4211-45bf-b0f9-1e49d895c41c
Ke Kou Xiang,7B-360 Springbank Dr  London ON N6J 1G5,03/18/2024,,location.href = '/Portal/Facility/Details/14197895-6afd-4aaa-8748-8c43006ec08d' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/14197895-6afd-4aaa-8748-8c43006ec08d
Pizza Hut,1153 Western Rd  London ON N6G 1G6,03/18/2024,,location.href = '/Portal/Facility/Details/e3cab9cd-4698-4d0b-a40b-ee5fea11039f' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/e3cab9cd-4698-4d0b-a40b-ee5fea11039f
Quesada Burritos & Tacos,4-332 Clarke Rd  London ON N5W 5G1,03/18/2024,,location.href = '/Portal/Facility/Details/67c2e7d4-838a-4d5c-8b2e-87a5a4b891bd' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/67c2e7d4-838a-4d5c-8b2e-87a5a4b891bd
Barakat 2,1149 Western Rd  London ON N6G 1G6,03/18/2024,,location.href = '/Portal/Facility/Details/0aea4fff-5995-4120-ab22-170b2cc0848b' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/0aea4fff-5995-4120-ab22-170b2cc0848b
New York News,100 Oakville Ave  London ON N5V 2S4,03/18/2024,,location.href = '/Portal/Facility/Details/c17200da-8e32-4728-b82b-5b1079bc2980' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/c17200da-8e32-4728-b82b-5b1079bc2980
Dippin Dots Truck,Mobile,03/18/2024,,location.href = '/Portal/Facility/Details/868e7861-1696-4389-803d-2e421f7fbec0' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/868e7861-1696-4389-803d-2e421f7fbec0
Dippin Dots,Mobile,03/18/2024,,location.href = '/Portal/Facility/Details/f4d73e04-f399-428d-92cf-9553065d9b8b' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/f4d73e04-f399-428d-92cf-9553065d9b8b
Nilestown Masonic Temple Association,2451 Hamilton Rd  Nilestown ON N0L 1G5,03/18/2024,,location.href = '/Portal/Facility/Details/9dc41647-d052-4530-a539-5917a7670aed' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/9dc41647-d052-4530-a539-5917a7670aed
Sunset Grill,705 Wonderland Rd N  London ON N6H 0H8,03/18/2024,,location.href = '/Portal/Facility/Details/dced5cae-a5b0-43d1-9f86-e7017dfdcac2' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/dced5cae-a5b0-43d1-9f86-e7017dfdcac2
Trails End - Paleta Paradise,4370 Dundas St E  Thorndale ON N0M 2P0,03/17/2024,,location.href = '/Portal/Facility/Details/def8b857-7673-46c1-8914-28b509ecb3a8' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/def8b857-7673-46c1-8914-28b509ecb3a8
Trails End - Buzwump Bakery,4370 Dundas St. E  Thorndale ON N0M 2P0,03/16/2024,,location.href = '/Portal/Facility/Details/415d7984-eead-40f6-9dd5-89ebcd46aa7e' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/415d7984-eead-40f6-9dd5-89ebcd46aa7e
Trails End - Santa Barbara Coffee Farm & Roaster Corp,4370 Dundas St  Thorndale ON N0M 2P0,03/16/2024,,location.href = '/Portal/Facility/Details/3e5fdd35-58ca-422a-8e70-337fec9278ed' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/3e5fdd35-58ca-422a-8e70-337fec9278ed
Budweiser Garden - FIRST FLOOR SPECTRA Concessions,99 Dundas St  London ON N6A 1E8,03/15/2024,,location.href = '/Portal/Facility/Details/15bf763e-824e-4983-8ce2-afb9e7420134' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/15bf763e-824e-4983-8ce2-afb9e7420134
Little Caesars Pizza,4-161 Clarke Rd  London ON N5W 5Y7,03/15/2024,,location.href = '/Portal/Facility/Details/27baa122-0685-4531-84ec-ebbd33871ebc' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/27baa122-0685-4531-84ec-ebbd33871ebc
Budweiser Gardens - Spectra - 3rd floor concessions,99 Dundas St  London ON N6A 6K1,03/15/2024,,location.href = '/Portal/Facility/Details/83db1ba3-62b6-48eb-99c7-0d1d1a0180b8' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/83db1ba3-62b6-48eb-99c7-0d1d1a0180b8
Budweiser Gardens- Firehouse Subs,99 Dundas St  London ON N6A 6K1,03/15/2024,,location.href = '/Portal/Facility/Details/893bb2fb-9f65-4309-962f-4d279090c068' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/893bb2fb-9f65-4309-962f-4d279090c068
Budweiser Gardens - The Talbot,99 Dundas St  London ON N6A 1E8,03/15/2024,,location.href = '/Portal/Facility/Details/c89fe83b-3af4-446b-9605-447ebffdcd9c' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/c89fe83b-3af4-446b-9605-447ebffdcd9c
Ring-a-Wing,1-161 Clarke Rd  London ON N5W 5Y7,03/15/2024,,location.href = '/Portal/Facility/Details/3af1889a-147f-41e6-8143-d91f2ed73b27' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/3af1889a-147f-41e6-8143-d91f2ed73b27
Little Caesars Pizza,509 Commissioners Rd W  London ON N6J 1Y5,03/15/2024,,location.href = '/Portal/Facility/Details/233830f7-604f-4837-879b-6786ad061fd1' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/233830f7-604f-4837-879b-6786ad061fd1
India Paradise,825 Southdale Rd W  London ON N6P 0B8,03/15/2024,,location.href = '/Portal/Facility/Details/28950033-fb0d-449e-8384-08a2f612d6ed' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/28950033-fb0d-449e-8384-08a2f612d6ed
Hakka Yeti,3-161 Clarke Rd  London ON N5W5Y7,03/15/2024,,location.href = '/Portal/Facility/Details/a3daa347-6866-41a6-8fae-a0bf49534537' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/a3daa347-6866-41a6-8fae-a0bf49534537
UWO - Sydenham Hall,1151 Richmond St  London ON N6A 5B9,03/15/2024,,location.href = '/Portal/Facility/Details/8bc45a63-516e-446f-967c-2a2ce6aa0206' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/8bc45a63-516e-446f-967c-2a2ce6aa0206
Kathy's,134 Caradoc St N  Strathroy ON N7G 2M8,03/15/2024,,location.href = '/Portal/Facility/Details/664ff264-0166-4bad-b1a5-c0dd18a01141' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/664ff264-0166-4bad-b1a5-c0dd18a01141
Tazza Fresh Market,451 Pond Mills Rd  London ON N5Z 4Z3,03/15/2024,,location.href = '/Portal/Facility/Details/79182024-a72a-4cfb-9929-54282eee4c4e' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/79182024-a72a-4cfb-9929-54282eee4c4e
Verns Variety,22447 Adelaide St N  Mount Brydges ON N0L 1W0,03/15/2024,,location.href = '/Portal/Facility/Details/6671e990-8ee2-42a4-b625-eb174a2f1abe' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/6671e990-8ee2-42a4-b625-eb174a2f1abe
Twice the Deal Pizza,12-99 Belmont Dr  London ON N6J 4K2,03/15/2024,,location.href = '/Portal/Facility/Details/389e01c1-a0fe-4c1a-a9e6-9de760093ae1' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/389e01c1-a0fe-4c1a-a9e6-9de760093ae1
Godfather's Pizza,22433 Adelaide Rd  Mount Brydges ON N0L 1W0,03/15/2024,,location.href = '/Portal/Facility/Details/3370cfb1-a4f1-420a-baa6-eacb978f46f4' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/3370cfb1-a4f1-420a-baa6-eacb978f46f4
Malibu Restaurant,3339 Wonderland Rd S  London ON N6L 1A9,03/15/2024,,location.href = '/Portal/Facility/Details/a16e724a-ea93-4902-9480-02e2834051bf' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/a16e724a-ea93-4902-9480-02e2834051bf
Karahi & Grill,118 Dundas St  London ON N6A 1G1,03/14/2024,,location.href = '/Portal/Facility/Details/b5c53de0-766a-4067-8176-a71bedf1148a' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/b5c53de0-766a-4067-8176-a71bedf1148a
Addis Ababa Restaurant,465 Dundas St  London ON N6B 1W1,03/14/2024,,location.href = '/Portal/Facility/Details/b84de277-c0e1-48a1-8b2e-64a8c02df17e' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/b84de277-c0e1-48a1-8b2e-64a8c02df17e
Milos' Craft Beer Emporium,4-420 Talbot St  London ON N6A 2S2,03/14/2024,,location.href = '/Portal/Facility/Details/aca9b0be-6411-4753-a21f-9aa775a5cd3e' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/aca9b0be-6411-4753-a21f-9aa775a5cd3e
La Casa Ristorante,117 King St  London ON N6A 1C3,03/14/2024,,location.href = '/Portal/Facility/Details/9da7b82a-da5f-47b3-9e5a-8ee46b1d965e' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/9da7b82a-da5f-47b3-9e5a-8ee46b1d965e
Cherry's Desserts,C-177 Dundas St  London ON N6A 1G4,03/14/2024,,location.href = '/Portal/Facility/Details/8b02f739-43c7-449a-bd95-113bd9e53646' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/8b02f739-43c7-449a-bd95-113bd9e53646
Hunter & Co,349 Talbot St  London ON N6A 2R5,03/14/2024,,location.href = '/Portal/Facility/Details/cedf8434-5691-4d8c-81ec-9658805b5bcf' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/cedf8434-5691-4d8c-81ec-9658805b5bcf
Ring-A-Wing,1775 Ernest Ave  London ON N6E 2V5,03/14/2024,,location.href = '/Portal/Facility/Details/27c471ef-6fe6-46b4-9c4f-500ee446a850' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/27c471ef-6fe6-46b4-9c4f-500ee446a850
Crestwood - Bakery,13570 Elginfield Rd  Lucan ON N0M 2J0,03/14/2024,,location.href = '/Portal/Facility/Details/24a96833-4cbe-43da-be9d-eb4d5ec91248' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/24a96833-4cbe-43da-be9d-eb4d5ec91248
Sweet Onion Bistro,1288 Commissioners Rd W  London ON N6K 1E1,03/14/2024,,location.href = '/Portal/Facility/Details/a10a2eba-4d7f-40b3-9256-067d64151340' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/a10a2eba-4d7f-40b3-9256-067d64151340
168 Sushi Asian Buffet Bar,1130 Dearness Dr  London ON N6E 1N9,03/14/2024,,location.href = '/Portal/Facility/Details/59cbd39d-b681-400b-b700-461f127845f6' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/59cbd39d-b681-400b-b700-461f127845f6
Food Basics,1200 Commissioners Rd E  London ON N5Z 4R3,03/14/2024,,location.href = '/Portal/Facility/Details/72000a1f-247e-47c7-8494-2e5bb2f7168d' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/72000a1f-247e-47c7-8494-2e5bb2f7168d
Formaggio's Pie Shack,1600 Highbury Ave N  London ON N5Y 5N7,03/14/2024,,location.href = '/Portal/Facility/Details/73e39035-4039-488a-9ce9-a17423d5893b' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/73e39035-4039-488a-9ce9-a17423d5893b
Shawarma House,1281 Commissioners Rd W  London ON N6K 1C9,03/14/2024,,location.href = '/Portal/Facility/Details/3759eade-60be-4898-a5dd-30d3fa68c377' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/3759eade-60be-4898-a5dd-30d3fa68c377
Lotus Thai Restaurant,22527 Adelaide Rd  Mount Brydges ON N0L 1W0,03/14/2024,,location.href = '/Portal/Facility/Details/7c265b05-4953-4259-b63e-b3916492c48a' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/7c265b05-4953-4259-b63e-b3916492c48a
Meesai Thai Inc,1271 Commissioners Rd W  London ON N6K 1C9,03/14/2024,,location.href = '/Portal/Facility/Details/a47ae0fb-f1cd-43d4-9030-047ab0fd1279' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/a47ae0fb-f1cd-43d4-9030-047ab0fd1279
Huron Mini Mart,1-994 Huron St  London ON N5Y 4K6,03/14/2024,,location.href = '/Portal/Facility/Details/6f2dfb9d-b919-4f47-9419-0491673f06e2' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/6f2dfb9d-b919-4f47-9419-0491673f06e2
Plant Matter Kitchen,162 Wortley Rd  London ON N6C 3P7,03/14/2024,,location.href = '/Portal/Facility/Details/05da9cc9-d1d3-435a-9f17-3d59175767c5' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/05da9cc9-d1d3-435a-9f17-3d59175767c5
FUH,5-994 Huron St  London ON N5Y 4K6,03/14/2024,,location.href = '/Portal/Facility/Details/fc777c31-d6f4-41f1-821a-7b3ae3ea4da3' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/fc777c31-d6f4-41f1-821a-7b3ae3ea4da3
Hellenic Community Centre,133 Southdale Rd W  London ON N6J 2J2,03/14/2024,,location.href = '/Portal/Facility/Details/8e187fbe-826e-469c-a47a-07d0e65a94f9' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/8e187fbe-826e-469c-a47a-07d0e65a94f9
London Country Club,3375 Gore Rd  Dorchester ON N0L 1G4,03/14/2024,,location.href = '/Portal/Facility/Details/8e8ae661-9a12-4d91-a4c3-0a3d574fa257' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/8e8ae661-9a12-4d91-a4c3-0a3d574fa257
Sunshine Restaurant,168 Main St  Lucan ON N0M 2J0,03/13/2024,,location.href = '/Portal/Facility/Details/d13af9a1-23b2-4807-bf8c-6118c3ab998a' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/d13af9a1-23b2-4807-bf8c-6118c3ab998a
KFC / Taco Bell,1915 Hyde Park Rd  London ON N6H 0A3,03/13/2024,,location.href = '/Portal/Facility/Details/64a35686-7e7b-46eb-b58d-30c21306e449' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/64a35686-7e7b-46eb-b58d-30c21306e449
Ben's Variety,4-324 Wharncliffe Rd S  London ON N6J 2L7,03/13/2024,,location.href = '/Portal/Facility/Details/4d508eb4-6716-4358-97aa-8cc3b3c10af6' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/4d508eb4-6716-4358-97aa-8cc3b3c10af6
Gino's Pizza,483 Dundas St  London ON N6B 1W4,03/13/2024,,location.href = '/Portal/Facility/Details/de961338-8a66-46e6-94e5-bd04f37168ea' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/de961338-8a66-46e6-94e5-bd04f37168ea
Caradoc Sands Golf Course,24500 Saxton Rd  Strathroy ON N7G 3H4,03/13/2024,,location.href = '/Portal/Facility/Details/320659c2-7392-4ed1-a619-f0a31ab2d0ac' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/320659c2-7392-4ed1-a619-f0a31ab2d0ac
Subway,13187 Ilderton Rd  Ilderton ON 13187,03/13/2024,,location.href = '/Portal/Facility/Details/d94a3582-63f7-4784-809f-75b26fda8be9' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/d94a3582-63f7-4784-809f-75b26fda8be9
All Fired Up - Pit Stop,Mobile,03/13/2024,,location.href = '/Portal/Facility/Details/c38bb16d-d3d2-49f4-bfc2-3163ae91a9be' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/c38bb16d-d3d2-49f4-bfc2-3163ae91a9be
All Fired Up,Mobile,03/13/2024,,location.href = '/Portal/Facility/Details/d11bd49d-41e2-4f03-82a1-6cb8852f4c52' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/d11bd49d-41e2-4f03-82a1-6cb8852f4c52
All Fired Up - Funnel Cakes,Mobile,03/13/2024,,location.href = '/Portal/Facility/Details/481f47b2-1ac2-4e85-8fee-19143c30a449' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/481f47b2-1ac2-4e85-8fee-19143c30a449
Shawarma House,2-10 Hawthorne Rd  London ON N6G 2H5,03/13/2024,,location.href = '/Portal/Facility/Details/00673240-815f-45e6-9955-e3b7ce0239c3' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/00673240-815f-45e6-9955-e3b7ce0239c3
Marconi Club,120 Clarke Rd  London ON N5W 5E1,03/13/2024,,location.href = '/Portal/Facility/Details/a287c0cd-d698-47be-ae85-ec1fa9da5675' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/a287c0cd-d698-47be-ae85-ec1fa9da5675
North Moore Catering / Craft Farmacy,449 Wharncliffe Rd S  London ON N6A 1G7,03/13/2024,,location.href = '/Portal/Facility/Details/b0d72a2d-6375-419d-8070-f9ab9cd5a241' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/b0d72a2d-6375-419d-8070-f9ab9cd5a241
Milestone's Bar & Grill,23A-1680 Richmond St  London ON N6G 3X9,03/13/2024,,location.href = '/Portal/Facility/Details/54971b5f-8aea-437d-89bb-7b59ff1c5bf8' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/54971b5f-8aea-437d-89bb-7b59ff1c5bf8
A & K Restaurant,624 Huron St  London ON N5Y 4J8,03/12/2024,,location.href = '/Portal/Facility/Details/43af44c6-41a4-41c6-a6a0-a3cbd96b9b54' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/43af44c6-41a4-41c6-a6a0-a3cbd96b9b54
Lucky Restaurant,229 Hamilton Rd  London ON N5Z 1P9,03/12/2024,,location.href = '/Portal/Facility/Details/e54cd40b-fa94-48cb-93a0-3f4893f85fe4' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/e54cd40b-fa94-48cb-93a0-3f4893f85fe4
Wee Scots Fish and Chippy,725 Notre Dame Dr  London ON N6J 3V5,03/12/2024,,location.href = '/Portal/Facility/Details/4d8082ee-cd85-474e-858a-6d26062d8510' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/4d8082ee-cd85-474e-858a-6d26062d8510
Marvellous 2 for 1 Pizza,7-769 Southdale Rd E  London ON N6E 3B9,03/12/2024,,location.href = '/Portal/Facility/Details/85ece6bd-a8ff-4077-ada3-fa0a2e092484' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/85ece6bd-a8ff-4077-ada3-fa0a2e092484
Koozy's Pub & Eatery,6-769 Southdale Rd E  London ON N6E 3B9,03/12/2024,,location.href = '/Portal/Facility/Details/5244a351-eb05-437c-8c78-f9b3f913883c' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/5244a351-eb05-437c-8c78-f9b3f913883c
Homewood Suites by Hilton London - Kitchen,45 Bessemer Rd  London ON N6E 0A2,03/12/2024,,location.href = '/Portal/Facility/Details/fa4d4b8d-2a55-4ecb-a394-fe8d4240bb2d' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/fa4d4b8d-2a55-4ecb-a394-fe8d4240bb2d
Ilongga's Kitchen,4-109 Falcon St  London ON N5W 4Z2,03/12/2024,,location.href = '/Portal/Facility/Details/b7de19b4-f2da-49ef-a728-9cc0b7b2def3' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/b7de19b4-f2da-49ef-a728-9cc0b7b2def3
UWO- WSRC (Jugo Juice),167 Sarnia Rd  London ON N6A 5B9,03/12/2024,,location.href = '/Portal/Facility/Details/730b5faa-175b-4b0c-9dfc-867a3d798a28' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/730b5faa-175b-4b0c-9dfc-867a3d798a28
The Harvest Table,6460 Riverside Dr  Melbourne ON N0L 1T0,03/12/2024,,location.href = '/Portal/Facility/Details/f555d426-f50b-4aba-a5b1-b5ea5cd1e920' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/f555d426-f50b-4aba-a5b1-b5ea5cd1e920
Sassy's,225 King St  Thorndale ON N0M 2P0,03/12/2024,,location.href = '/Portal/Facility/Details/9bd52174-264c-4f98-af8b-b8379ec20e40' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/9bd52174-264c-4f98-af8b-b8379ec20e40
UWO - Natural Sciences (Einstein's),UWO Natural Sciences Centre  London ON N6G 4W4,03/12/2024,,location.href = '/Portal/Facility/Details/86f4158f-454a-4bcf-9587-23020ebc7de0' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/86f4158f-454a-4bcf-9587-23020ebc7de0
Optimist Youth Centre,1653 Richmond St  Dorchester ON N0L 1G0,03/12/2024,,location.href = '/Portal/Facility/Details/bc0be3a8-d0c5-47b1-ba0f-5c94b6fde44d' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/bc0be3a8-d0c5-47b1-ba0f-5c94b6fde44d
Mint Leaves,1080 Adelaide St N  London ON N5Y 2N1,03/12/2024,,location.href = '/Portal/Facility/Details/d8c8ad91-6726-494a-a62d-c216ea89b0a7' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/d8c8ad91-6726-494a-a62d-c216ea89b0a7
Portuguese Club of London,134 Falcon St  London ON N5W 4Z1,03/12/2024,,location.href = '/Portal/Facility/Details/9b1d4978-f054-4b30-904b-faf1629a27b6' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/9b1d4978-f054-4b30-904b-faf1629a27b6
Cintro,731 Wellington St  London ON N6A 3S1,03/12/2024,,location.href = '/Portal/Facility/Details/8a788513-ab3f-4419-92cd-14cebcaafa6e' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/8a788513-ab3f-4419-92cd-14cebcaafa6e
"UWO - Natural Sciences (Nucleus - Made in Japan, Mucho Burrito, Pizza Pizza, Fire Roasted)",UWO Natural Sciences Centre  London ON,03/12/2024,,location.href = '/Portal/Facility/Details/1b89345a-5b88-443a-9c47-9d5805fd5387' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/1b89345a-5b88-443a-9c47-9d5805fd5387
