Inspection Date,Inspection Type,url_inspection,url_inspection_full,url_entity_full
04/14/2022,Required,location.href = '/Portal/Inspection/Details/639ace3c-9f2a-4de6-a652-770b0048be90' ,https://healthinspect.ca/Portal/Inspection/Details/639ace3c-9f2a-4de6-a652-770b0048be90,https://healthinspect.ca/Portal/Facility/Details/abf3d9b0-c91c-4389-b855-32b944e2530d
09/27/2023,Required,location.href = '/Portal/Inspection/Details/4a262fc2-6845-4fd0-b084-f028d7578224' ,https://healthinspect.ca/Portal/Inspection/Details/4a262fc2-6845-4fd0-b084-f028d7578224,https://healthinspect.ca/Portal/Facility/Details/df6f08a1-ddea-4831-8623-1c396541ea0f
05/24/2023,Required,location.href = '/Portal/Inspection/Details/f84d4fa5-dbb2-4b5d-b2eb-761e5bf87fb5' ,https://healthinspect.ca/Portal/Inspection/Details/f84d4fa5-dbb2-4b5d-b2eb-761e5bf87fb5,https://healthinspect.ca/Portal/Facility/Details/df6f08a1-ddea-4831-8623-1c396541ea0f
03/03/2023,Required,location.href = '/Portal/Inspection/Details/ddbe1cf3-98eb-4ddf-8c0f-e83ba6b46048' ,https://healthinspect.ca/Portal/Inspection/Details/ddbe1cf3-98eb-4ddf-8c0f-e83ba6b46048,https://healthinspect.ca/Portal/Facility/Details/df6f08a1-ddea-4831-8623-1c396541ea0f
11/30/2022,Required,location.href = '/Portal/Inspection/Details/51d28f39-6053-4e94-a400-a4bd9804a155' ,https://healthinspect.ca/Portal/Inspection/Details/51d28f39-6053-4e94-a400-a4bd9804a155,https://healthinspect.ca/Portal/Facility/Details/df6f08a1-ddea-4831-8623-1c396541ea0f
06/17/2022,Required,location.href = '/Portal/Inspection/Details/1949cff7-147a-4b28-8cae-f176a3de9f69' ,https://healthinspect.ca/Portal/Inspection/Details/1949cff7-147a-4b28-8cae-f176a3de9f69,https://healthinspect.ca/Portal/Facility/Details/df6f08a1-ddea-4831-8623-1c396541ea0f
03/25/2022,Required,location.href = '/Portal/Inspection/Details/46d1c314-dd78-4c48-8125-04cfcaf2718a' ,https://healthinspect.ca/Portal/Inspection/Details/46d1c314-dd78-4c48-8125-04cfcaf2718a,https://healthinspect.ca/Portal/Facility/Details/df6f08a1-ddea-4831-8623-1c396541ea0f
05/29/2023,Required,location.href = '/Portal/Inspection/Details/ba33e23e-35fc-44e2-8862-f6cb47f4d2ec' ,https://healthinspect.ca/Portal/Inspection/Details/ba33e23e-35fc-44e2-8862-f6cb47f4d2ec,https://healthinspect.ca/Portal/Facility/Details/eb3b0b2b-849e-4a38-b93a-621205fd3fa0
08/03/2022,Required,location.href = '/Portal/Inspection/Details/4b4585c0-0d9c-42bd-bf33-8f7e4761be49' ,https://healthinspect.ca/Portal/Inspection/Details/4b4585c0-0d9c-42bd-bf33-8f7e4761be49,https://healthinspect.ca/Portal/Facility/Details/eb3b0b2b-849e-4a38-b93a-621205fd3fa0
05/16/2022,Required,location.href = '/Portal/Inspection/Details/da56743d-4903-4d95-ab37-eae499ab79f6' ,https://healthinspect.ca/Portal/Inspection/Details/da56743d-4903-4d95-ab37-eae499ab79f6,https://healthinspect.ca/Portal/Facility/Details/eb3b0b2b-849e-4a38-b93a-621205fd3fa0
08/28/2023,Required,location.href = '/Portal/Inspection/Details/0a2fbbad-a415-4862-bc85-49ba0ea8e33d' ,https://healthinspect.ca/Portal/Inspection/Details/0a2fbbad-a415-4862-bc85-49ba0ea8e33d,https://healthinspect.ca/Portal/Facility/Details/14ce825a-d7b6-4d7b-b6b4-16b01eb1a8cd
05/17/2023,Required,location.href = '/Portal/Inspection/Details/eec83a45-85de-44a8-bc97-ec1bf8001873' ,https://healthinspect.ca/Portal/Inspection/Details/eec83a45-85de-44a8-bc97-ec1bf8001873,https://healthinspect.ca/Portal/Facility/Details/14ce825a-d7b6-4d7b-b6b4-16b01eb1a8cd
09/10/2022,Follow-up,location.href = '/Portal/Inspection/Details/8f77d42b-bae7-4a32-9afc-7d5831c19cc2' ,https://healthinspect.ca/Portal/Inspection/Details/8f77d42b-bae7-4a32-9afc-7d5831c19cc2,https://healthinspect.ca/Portal/Facility/Details/14ce825a-d7b6-4d7b-b6b4-16b01eb1a8cd
09/08/2022,Required,location.href = '/Portal/Inspection/Details/313b87c5-1b79-42b5-825b-c4774454bd92' ,https://healthinspect.ca/Portal/Inspection/Details/313b87c5-1b79-42b5-825b-c4774454bd92,https://healthinspect.ca/Portal/Facility/Details/14ce825a-d7b6-4d7b-b6b4-16b01eb1a8cd
05/17/2022,Required,location.href = '/Portal/Inspection/Details/15858152-8c0e-4b2b-a726-5474777603a8' ,https://healthinspect.ca/Portal/Inspection/Details/15858152-8c0e-4b2b-a726-5474777603a8,https://healthinspect.ca/Portal/Facility/Details/14ce825a-d7b6-4d7b-b6b4-16b01eb1a8cd
07/24/2023,Required,location.href = '/Portal/Inspection/Details/2ef6c7f9-0b6e-4303-9dc5-8606e999e68f' ,https://healthinspect.ca/Portal/Inspection/Details/2ef6c7f9-0b6e-4303-9dc5-8606e999e68f,https://healthinspect.ca/Portal/Facility/Details/cdc2880b-4f34-40e9-bcdb-2eb8e536e933
05/18/2023,Required,location.href = '/Portal/Inspection/Details/374c4eae-3c30-427c-abc0-5e13c06ff1af' ,https://healthinspect.ca/Portal/Inspection/Details/374c4eae-3c30-427c-abc0-5e13c06ff1af,https://healthinspect.ca/Portal/Facility/Details/cdc2880b-4f34-40e9-bcdb-2eb8e536e933
08/03/2022,Required,location.href = '/Portal/Inspection/Details/fcd3945b-ff8b-4449-84cc-45f7c1be878d' ,https://healthinspect.ca/Portal/Inspection/Details/fcd3945b-ff8b-4449-84cc-45f7c1be878d,https://healthinspect.ca/Portal/Facility/Details/cdc2880b-4f34-40e9-bcdb-2eb8e536e933
06/09/2022,Follow-up,location.href = '/Portal/Inspection/Details/20ab1fcb-ae19-4a5a-9ce3-045766602ab0' ,https://healthinspect.ca/Portal/Inspection/Details/20ab1fcb-ae19-4a5a-9ce3-045766602ab0,https://healthinspect.ca/Portal/Facility/Details/cdc2880b-4f34-40e9-bcdb-2eb8e536e933
06/02/2022,Required,location.href = '/Portal/Inspection/Details/8561e838-4e08-4896-aa39-b14b016cad8a' ,https://healthinspect.ca/Portal/Inspection/Details/8561e838-4e08-4896-aa39-b14b016cad8a,https://healthinspect.ca/Portal/Facility/Details/cdc2880b-4f34-40e9-bcdb-2eb8e536e933
07/13/2022,Required,location.href = '/Portal/Inspection/Details/7d56b7de-c265-421d-ab53-542cebf70ebe' ,https://healthinspect.ca/Portal/Inspection/Details/7d56b7de-c265-421d-ab53-542cebf70ebe,https://healthinspect.ca/Portal/Facility/Details/c6507117-386c-4a9c-9393-9b74a547c915
05/26/2022,Required,location.href = '/Portal/Inspection/Details/a31e3ba9-cc1f-4bd1-a4aa-74c8d1017ed7' ,https://healthinspect.ca/Portal/Inspection/Details/a31e3ba9-cc1f-4bd1-a4aa-74c8d1017ed7,https://healthinspect.ca/Portal/Facility/Details/c6507117-386c-4a9c-9393-9b74a547c915
07/05/2023,Required,location.href = '/Portal/Inspection/Details/f8875d63-58ee-4cf1-ae9d-47fa556d7c72' ,https://healthinspect.ca/Portal/Inspection/Details/f8875d63-58ee-4cf1-ae9d-47fa556d7c72,https://healthinspect.ca/Portal/Facility/Details/353a81cd-7304-4fec-b828-2b941da0be42
05/17/2023,Required,location.href = '/Portal/Inspection/Details/a9c91c7c-79ac-425a-bdb6-073621d5ae02' ,https://healthinspect.ca/Portal/Inspection/Details/a9c91c7c-79ac-425a-bdb6-073621d5ae02,https://healthinspect.ca/Portal/Facility/Details/353a81cd-7304-4fec-b828-2b941da0be42
08/19/2022,Required,location.href = '/Portal/Inspection/Details/0ced5b26-04a0-49b3-8891-950cb4299be9' ,https://healthinspect.ca/Portal/Inspection/Details/0ced5b26-04a0-49b3-8891-950cb4299be9,https://healthinspect.ca/Portal/Facility/Details/353a81cd-7304-4fec-b828-2b941da0be42
07/27/2022,Follow-up,location.href = '/Portal/Inspection/Details/b80c929f-674a-40fd-a728-460114f5738e' ,https://healthinspect.ca/Portal/Inspection/Details/b80c929f-674a-40fd-a728-460114f5738e,https://healthinspect.ca/Portal/Facility/Details/353a81cd-7304-4fec-b828-2b941da0be42
07/22/2022,Required,location.href = '/Portal/Inspection/Details/9c4c8a67-2fff-4647-b1d0-2774e2919cfc' ,https://healthinspect.ca/Portal/Inspection/Details/9c4c8a67-2fff-4647-b1d0-2774e2919cfc,https://healthinspect.ca/Portal/Facility/Details/353a81cd-7304-4fec-b828-2b941da0be42
06/30/2022,Required,location.href = '/Portal/Inspection/Details/5cfe363d-9214-42d5-843f-3a085fc1640f' ,https://healthinspect.ca/Portal/Inspection/Details/5cfe363d-9214-42d5-843f-3a085fc1640f,https://healthinspect.ca/Portal/Facility/Details/353a81cd-7304-4fec-b828-2b941da0be42
05/20/2022,Required,location.href = '/Portal/Inspection/Details/576943af-bc77-498c-9dd4-7d66bec810ec' ,https://healthinspect.ca/Portal/Inspection/Details/576943af-bc77-498c-9dd4-7d66bec810ec,https://healthinspect.ca/Portal/Facility/Details/353a81cd-7304-4fec-b828-2b941da0be42
05/19/2023,Required,location.href = '/Portal/Inspection/Details/7d724827-89fb-482a-994d-59c9298d5cdf' ,https://healthinspect.ca/Portal/Inspection/Details/7d724827-89fb-482a-994d-59c9298d5cdf,https://healthinspect.ca/Portal/Facility/Details/3a53ed96-b37a-43d3-bdee-e969b8db8b56
08/04/2022,Required,location.href = '/Portal/Inspection/Details/3c575383-d95d-44c4-9619-03d4a55eb699' ,https://healthinspect.ca/Portal/Inspection/Details/3c575383-d95d-44c4-9619-03d4a55eb699,https://healthinspect.ca/Portal/Facility/Details/3a53ed96-b37a-43d3-bdee-e969b8db8b56
05/13/2022,Required,location.href = '/Portal/Inspection/Details/88fc1c5d-398c-43fa-9658-be2a961e55cf' ,https://healthinspect.ca/Portal/Inspection/Details/88fc1c5d-398c-43fa-9658-be2a961e55cf,https://healthinspect.ca/Portal/Facility/Details/3a53ed96-b37a-43d3-bdee-e969b8db8b56
11/03/2023,Required,location.href = '/Portal/Inspection/Details/d82c2d4b-cd8a-467a-99dc-06114b307a89' ,https://healthinspect.ca/Portal/Inspection/Details/d82c2d4b-cd8a-467a-99dc-06114b307a89,https://healthinspect.ca/Portal/Facility/Details/8fd6d84a-6719-43e6-9e57-6ffa90f95e6d
08/25/2023,Required,location.href = '/Portal/Inspection/Details/9cd6e47b-a600-42c4-b15f-fdb34f7c1cbb' ,https://healthinspect.ca/Portal/Inspection/Details/9cd6e47b-a600-42c4-b15f-fdb34f7c1cbb,https://healthinspect.ca/Portal/Facility/Details/8fd6d84a-6719-43e6-9e57-6ffa90f95e6d
05/11/2023,Required,location.href = '/Portal/Inspection/Details/421e9abe-6182-44ba-aa5b-e853972c83a8' ,https://healthinspect.ca/Portal/Inspection/Details/421e9abe-6182-44ba-aa5b-e853972c83a8,https://healthinspect.ca/Portal/Facility/Details/8fd6d84a-6719-43e6-9e57-6ffa90f95e6d
01/19/2023,Required,location.href = '/Portal/Inspection/Details/64a7af4c-5f64-479a-a168-d563bdbcb353' ,https://healthinspect.ca/Portal/Inspection/Details/64a7af4c-5f64-479a-a168-d563bdbcb353,https://healthinspect.ca/Portal/Facility/Details/8fd6d84a-6719-43e6-9e57-6ffa90f95e6d
11/09/2022,Required,location.href = '/Portal/Inspection/Details/aa05a8a1-de20-4b0e-a038-33b57d1d5c06' ,https://healthinspect.ca/Portal/Inspection/Details/aa05a8a1-de20-4b0e-a038-33b57d1d5c06,https://healthinspect.ca/Portal/Facility/Details/8fd6d84a-6719-43e6-9e57-6ffa90f95e6d
09/07/2022,Required,location.href = '/Portal/Inspection/Details/622add23-bb1b-4fd5-8634-3cccc1bbc047' ,https://healthinspect.ca/Portal/Inspection/Details/622add23-bb1b-4fd5-8634-3cccc1bbc047,https://healthinspect.ca/Portal/Facility/Details/8fd6d84a-6719-43e6-9e57-6ffa90f95e6d
06/30/2022,Required,location.href = '/Portal/Inspection/Details/7102fb96-e2f4-4e3e-bf1c-be73487490b7' ,https://healthinspect.ca/Portal/Inspection/Details/7102fb96-e2f4-4e3e-bf1c-be73487490b7,https://healthinspect.ca/Portal/Facility/Details/8fd6d84a-6719-43e6-9e57-6ffa90f95e6d
11/03/2023,Required,location.href = '/Portal/Inspection/Details/b08d79a7-80e3-4c8e-a5e4-a9e172c7325f' ,https://healthinspect.ca/Portal/Inspection/Details/b08d79a7-80e3-4c8e-a5e4-a9e172c7325f,https://healthinspect.ca/Portal/Facility/Details/3190d3aa-8f50-4567-98e4-73a366110591
08/25/2023,Required,location.href = '/Portal/Inspection/Details/35c27ff6-51d0-4c30-8940-f41de9013add' ,https://healthinspect.ca/Portal/Inspection/Details/35c27ff6-51d0-4c30-8940-f41de9013add,https://healthinspect.ca/Portal/Facility/Details/3190d3aa-8f50-4567-98e4-73a366110591
05/11/2023,Required,location.href = '/Portal/Inspection/Details/1ac5a404-bfb4-4093-901e-4aaffc3d59d9' ,https://healthinspect.ca/Portal/Inspection/Details/1ac5a404-bfb4-4093-901e-4aaffc3d59d9,https://healthinspect.ca/Portal/Facility/Details/3190d3aa-8f50-4567-98e4-73a366110591
01/19/2023,Required,location.href = '/Portal/Inspection/Details/d7a4aa5c-da53-4d4d-b65a-05ddc9b307ee' ,https://healthinspect.ca/Portal/Inspection/Details/d7a4aa5c-da53-4d4d-b65a-05ddc9b307ee,https://healthinspect.ca/Portal/Facility/Details/3190d3aa-8f50-4567-98e4-73a366110591
11/09/2022,Required,location.href = '/Portal/Inspection/Details/db479f6f-e291-4993-baf1-65dfba5b179d' ,https://healthinspect.ca/Portal/Inspection/Details/db479f6f-e291-4993-baf1-65dfba5b179d,https://healthinspect.ca/Portal/Facility/Details/3190d3aa-8f50-4567-98e4-73a366110591
09/07/2022,Required,location.href = '/Portal/Inspection/Details/e6e10f05-9844-4724-aa4e-7580bfefa490' ,https://healthinspect.ca/Portal/Inspection/Details/e6e10f05-9844-4724-aa4e-7580bfefa490,https://healthinspect.ca/Portal/Facility/Details/3190d3aa-8f50-4567-98e4-73a366110591
06/30/2022,Required,location.href = '/Portal/Inspection/Details/2fca6f2e-38de-48ed-a8a3-2289e697a4e8' ,https://healthinspect.ca/Portal/Inspection/Details/2fca6f2e-38de-48ed-a8a3-2289e697a4e8,https://healthinspect.ca/Portal/Facility/Details/3190d3aa-8f50-4567-98e4-73a366110591
05/29/2023,Required,location.href = '/Portal/Inspection/Details/ab494ccd-1c85-415f-bb86-5827df53dae0' ,https://healthinspect.ca/Portal/Inspection/Details/ab494ccd-1c85-415f-bb86-5827df53dae0,https://healthinspect.ca/Portal/Facility/Details/33669a89-92c4-496c-a5a4-51415f8b7229
06/09/2022,Required,location.href = '/Portal/Inspection/Details/71df5e56-f137-42fa-888f-8281bb9ac54b' ,https://healthinspect.ca/Portal/Inspection/Details/71df5e56-f137-42fa-888f-8281bb9ac54b,https://healthinspect.ca/Portal/Facility/Details/33669a89-92c4-496c-a5a4-51415f8b7229
08/03/2023,Required,location.href = '/Portal/Inspection/Details/4d6e9049-0719-4d58-b698-a3c6d72ee60c' ,https://healthinspect.ca/Portal/Inspection/Details/4d6e9049-0719-4d58-b698-a3c6d72ee60c,https://healthinspect.ca/Portal/Facility/Details/7c268ef4-c283-4b87-b7f8-e4dd177ef15f
06/27/2023,Required,location.href = '/Portal/Inspection/Details/dc26d884-2356-4434-a7cf-1f2b633adcef' ,https://healthinspect.ca/Portal/Inspection/Details/dc26d884-2356-4434-a7cf-1f2b633adcef,https://healthinspect.ca/Portal/Facility/Details/7c268ef4-c283-4b87-b7f8-e4dd177ef15f
09/20/2023,Required,location.href = '/Portal/Inspection/Details/0f856287-5b1d-4d79-994c-c2a14cfbd2f4' ,https://healthinspect.ca/Portal/Inspection/Details/0f856287-5b1d-4d79-994c-c2a14cfbd2f4,https://healthinspect.ca/Portal/Facility/Details/a5186e20-bb69-41c0-a3f9-1661060b371f
06/26/2023,Required,location.href = '/Portal/Inspection/Details/43b61b7f-aa76-47b5-8f93-21a3850a0f83' ,https://healthinspect.ca/Portal/Inspection/Details/43b61b7f-aa76-47b5-8f93-21a3850a0f83,https://healthinspect.ca/Portal/Facility/Details/a5186e20-bb69-41c0-a3f9-1661060b371f
03/20/2023,Required,location.href = '/Portal/Inspection/Details/634444ad-3a54-4096-8676-97cecbc2bc69' ,https://healthinspect.ca/Portal/Inspection/Details/634444ad-3a54-4096-8676-97cecbc2bc69,https://healthinspect.ca/Portal/Facility/Details/a5186e20-bb69-41c0-a3f9-1661060b371f
12/08/2022,Required,location.href = '/Portal/Inspection/Details/fea2fe5f-d2a1-4091-8431-63f6927da858' ,https://healthinspect.ca/Portal/Inspection/Details/fea2fe5f-d2a1-4091-8431-63f6927da858,https://healthinspect.ca/Portal/Facility/Details/a5186e20-bb69-41c0-a3f9-1661060b371f
07/15/2022,Follow-up,location.href = '/Portal/Inspection/Details/c517a45f-53d2-47e4-9fc8-11ae80b37cd8' ,https://healthinspect.ca/Portal/Inspection/Details/c517a45f-53d2-47e4-9fc8-11ae80b37cd8,https://healthinspect.ca/Portal/Facility/Details/a5186e20-bb69-41c0-a3f9-1661060b371f
06/28/2022,Required,location.href = '/Portal/Inspection/Details/e3fa7e0c-0001-462b-91ea-b9f738380e79' ,https://healthinspect.ca/Portal/Inspection/Details/e3fa7e0c-0001-462b-91ea-b9f738380e79,https://healthinspect.ca/Portal/Facility/Details/a5186e20-bb69-41c0-a3f9-1661060b371f
03/22/2022,Required,location.href = '/Portal/Inspection/Details/50702a6f-90dd-4e89-80a4-a768d4d57868' ,https://healthinspect.ca/Portal/Inspection/Details/50702a6f-90dd-4e89-80a4-a768d4d57868,https://healthinspect.ca/Portal/Facility/Details/a5186e20-bb69-41c0-a3f9-1661060b371f
09/14/2023,Required,location.href = '/Portal/Inspection/Details/de8904ee-f563-41d4-af16-4f77d216609b' ,https://healthinspect.ca/Portal/Inspection/Details/de8904ee-f563-41d4-af16-4f77d216609b,https://healthinspect.ca/Portal/Facility/Details/b72ccbf4-651f-4df4-ae55-91932bfd6d72
06/21/2023,Required,location.href = '/Portal/Inspection/Details/e54b2078-0fe4-4167-a2eb-c234800867b2' ,https://healthinspect.ca/Portal/Inspection/Details/e54b2078-0fe4-4167-a2eb-c234800867b2,https://healthinspect.ca/Portal/Facility/Details/b72ccbf4-651f-4df4-ae55-91932bfd6d72
03/24/2023,Required,location.href = '/Portal/Inspection/Details/b846792d-ee63-4acc-ba15-f94e736c9151' ,https://healthinspect.ca/Portal/Inspection/Details/b846792d-ee63-4acc-ba15-f94e736c9151,https://healthinspect.ca/Portal/Facility/Details/b72ccbf4-651f-4df4-ae55-91932bfd6d72
12/20/2022,Required,location.href = '/Portal/Inspection/Details/7156b937-7078-4ced-be2f-9a6e867c0549' ,https://healthinspect.ca/Portal/Inspection/Details/7156b937-7078-4ced-be2f-9a6e867c0549,https://healthinspect.ca/Portal/Facility/Details/b72ccbf4-651f-4df4-ae55-91932bfd6d72
09/02/2022,Required,location.href = '/Portal/Inspection/Details/b055463d-a3a8-448e-85fa-493e44fca352' ,https://healthinspect.ca/Portal/Inspection/Details/b055463d-a3a8-448e-85fa-493e44fca352,https://healthinspect.ca/Portal/Facility/Details/b72ccbf4-651f-4df4-ae55-91932bfd6d72
07/07/2022,Follow-up,location.href = '/Portal/Inspection/Details/408234a0-9a7e-4a36-986e-a545aaab41bd' ,https://healthinspect.ca/Portal/Inspection/Details/408234a0-9a7e-4a36-986e-a545aaab41bd,https://healthinspect.ca/Portal/Facility/Details/b72ccbf4-651f-4df4-ae55-91932bfd6d72
06/28/2022,Required,location.href = '/Portal/Inspection/Details/1f4914ad-d090-4424-8531-ab055bb4a175' ,https://healthinspect.ca/Portal/Inspection/Details/1f4914ad-d090-4424-8531-ab055bb4a175,https://healthinspect.ca/Portal/Facility/Details/b72ccbf4-651f-4df4-ae55-91932bfd6d72
12/02/2021,Required,location.href = '/Portal/Inspection/Details/8ee02820-c1ff-4b25-b336-fb73dd216f59' ,https://healthinspect.ca/Portal/Inspection/Details/8ee02820-c1ff-4b25-b336-fb73dd216f59,https://healthinspect.ca/Portal/Facility/Details/b72ccbf4-651f-4df4-ae55-91932bfd6d72
08/29/2023,Required,location.href = '/Portal/Inspection/Details/ed8a10f9-d2e3-4fc6-9ec0-e3c53ac4a8e2' ,https://healthinspect.ca/Portal/Inspection/Details/ed8a10f9-d2e3-4fc6-9ec0-e3c53ac4a8e2,https://healthinspect.ca/Portal/Facility/Details/2c56e644-ec6a-4e41-b0d5-551d2bb8f7c2
06/08/2023,Required,location.href = '/Portal/Inspection/Details/ecc31884-ea83-4f32-acd1-9b035470b6f1' ,https://healthinspect.ca/Portal/Inspection/Details/ecc31884-ea83-4f32-acd1-9b035470b6f1,https://healthinspect.ca/Portal/Facility/Details/2c56e644-ec6a-4e41-b0d5-551d2bb8f7c2
06/15/2022,Required,location.href = '/Portal/Inspection/Details/cf2ea9bc-c77a-4414-9103-8aa6dd36c4a5' ,https://healthinspect.ca/Portal/Inspection/Details/cf2ea9bc-c77a-4414-9103-8aa6dd36c4a5,https://healthinspect.ca/Portal/Facility/Details/2c56e644-ec6a-4e41-b0d5-551d2bb8f7c2
07/25/2023,Required,location.href = '/Portal/Inspection/Details/20df5e68-75d5-4d12-9ea8-1731ba1232c1' ,https://healthinspect.ca/Portal/Inspection/Details/20df5e68-75d5-4d12-9ea8-1731ba1232c1,https://healthinspect.ca/Portal/Facility/Details/4b64657f-e365-4642-a819-7f84048c60b4
06/16/2023,Follow-up,location.href = '/Portal/Inspection/Details/f6bf02f1-4953-47bc-8793-5e0e4609b11d' ,https://healthinspect.ca/Portal/Inspection/Details/f6bf02f1-4953-47bc-8793-5e0e4609b11d,https://healthinspect.ca/Portal/Facility/Details/4b64657f-e365-4642-a819-7f84048c60b4
06/14/2023,Required,location.href = '/Portal/Inspection/Details/bd048deb-cf2e-45c5-bd62-0e3b63775898' ,https://healthinspect.ca/Portal/Inspection/Details/bd048deb-cf2e-45c5-bd62-0e3b63775898,https://healthinspect.ca/Portal/Facility/Details/4b64657f-e365-4642-a819-7f84048c60b4
08/04/2022,Required,location.href = '/Portal/Inspection/Details/74d82e68-82da-475b-8f8b-58895c05d1aa' ,https://healthinspect.ca/Portal/Inspection/Details/74d82e68-82da-475b-8f8b-58895c05d1aa,https://healthinspect.ca/Portal/Facility/Details/4b64657f-e365-4642-a819-7f84048c60b4
08/02/2022,Required,location.href = '/Portal/Inspection/Details/4ec6124d-5658-46ca-aef6-11b689f63c4f' ,https://healthinspect.ca/Portal/Inspection/Details/4ec6124d-5658-46ca-aef6-11b689f63c4f,https://healthinspect.ca/Portal/Facility/Details/4b64657f-e365-4642-a819-7f84048c60b4
06/30/2022,Required,location.href = '/Portal/Inspection/Details/a71ac73b-c6b4-47fe-bc45-bec86f73c552' ,https://healthinspect.ca/Portal/Inspection/Details/a71ac73b-c6b4-47fe-bc45-bec86f73c552,https://healthinspect.ca/Portal/Facility/Details/4b64657f-e365-4642-a819-7f84048c60b4
05/23/2023,Required,location.href = '/Portal/Inspection/Details/ee75edb1-60ac-4a74-9afd-d8b45613ffee' ,https://healthinspect.ca/Portal/Inspection/Details/ee75edb1-60ac-4a74-9afd-d8b45613ffee,https://healthinspect.ca/Portal/Facility/Details/2a2ac0b3-4a23-409a-8ff7-eb71bdae3f45
05/27/2022,Required,location.href = '/Portal/Inspection/Details/300120c6-a764-4de5-98f9-b41f65a7549d' ,https://healthinspect.ca/Portal/Inspection/Details/300120c6-a764-4de5-98f9-b41f65a7549d,https://healthinspect.ca/Portal/Facility/Details/2a2ac0b3-4a23-409a-8ff7-eb71bdae3f45
07/18/2023,Required,location.href = '/Portal/Inspection/Details/fd61747d-6ee0-42ba-b7f6-c64ae8ccba50' ,https://healthinspect.ca/Portal/Inspection/Details/fd61747d-6ee0-42ba-b7f6-c64ae8ccba50,https://healthinspect.ca/Portal/Facility/Details/4df1da04-5469-45e5-8e5e-f9cae3717261
06/27/2023,Required,location.href = '/Portal/Inspection/Details/03e9c219-5502-41b6-a0a5-93d39fd7d0fe' ,https://healthinspect.ca/Portal/Inspection/Details/03e9c219-5502-41b6-a0a5-93d39fd7d0fe,https://healthinspect.ca/Portal/Facility/Details/4df1da04-5469-45e5-8e5e-f9cae3717261
07/14/2022,Required,location.href = '/Portal/Inspection/Details/5bd56236-ad45-4562-9e59-a97d4f89da28' ,https://healthinspect.ca/Portal/Inspection/Details/5bd56236-ad45-4562-9e59-a97d4f89da28,https://healthinspect.ca/Portal/Facility/Details/4df1da04-5469-45e5-8e5e-f9cae3717261
06/22/2022,Required,location.href = '/Portal/Inspection/Details/586310c7-5bed-421e-a3bb-064d91b506ad' ,https://healthinspect.ca/Portal/Inspection/Details/586310c7-5bed-421e-a3bb-064d91b506ad,https://healthinspect.ca/Portal/Facility/Details/4df1da04-5469-45e5-8e5e-f9cae3717261
07/18/2023,Required,location.href = '/Portal/Inspection/Details/5e718561-c452-4c51-8f39-b54c1d9c930d' ,https://healthinspect.ca/Portal/Inspection/Details/5e718561-c452-4c51-8f39-b54c1d9c930d,https://healthinspect.ca/Portal/Facility/Details/415c56d8-e0be-41e3-b706-360dcc456935
06/27/2023,Required,location.href = '/Portal/Inspection/Details/08713fbb-a00d-4a0c-897f-6e2d8cb73c91' ,https://healthinspect.ca/Portal/Inspection/Details/08713fbb-a00d-4a0c-897f-6e2d8cb73c91,https://healthinspect.ca/Portal/Facility/Details/415c56d8-e0be-41e3-b706-360dcc456935
07/14/2022,Required,location.href = '/Portal/Inspection/Details/b26b4e83-8c20-4cdc-9dea-8ba80f5c3a25' ,https://healthinspect.ca/Portal/Inspection/Details/b26b4e83-8c20-4cdc-9dea-8ba80f5c3a25,https://healthinspect.ca/Portal/Facility/Details/415c56d8-e0be-41e3-b706-360dcc456935
06/22/2022,Required,location.href = '/Portal/Inspection/Details/7ad55251-e0ce-46d0-99ed-b3a9614be2a9' ,https://healthinspect.ca/Portal/Inspection/Details/7ad55251-e0ce-46d0-99ed-b3a9614be2a9,https://healthinspect.ca/Portal/Facility/Details/415c56d8-e0be-41e3-b706-360dcc456935
05/19/2023,Required,location.href = '/Portal/Inspection/Details/bbc7ce2c-f139-4826-acd7-eca3ad9d2094' ,https://healthinspect.ca/Portal/Inspection/Details/bbc7ce2c-f139-4826-acd7-eca3ad9d2094,https://healthinspect.ca/Portal/Facility/Details/132348f8-8b8e-4d99-9529-9b7eba0d9286
08/21/2023,Required,location.href = '/Portal/Inspection/Details/13665a8a-104d-45f5-8aad-38eb1e205c32' ,https://healthinspect.ca/Portal/Inspection/Details/13665a8a-104d-45f5-8aad-38eb1e205c32,https://healthinspect.ca/Portal/Facility/Details/9173b770-1562-465c-99a0-cdcb453301af
08/02/2022,Required,location.href = '/Portal/Inspection/Details/f0e323f4-c896-4495-a4c1-86e4b71ef09f' ,https://healthinspect.ca/Portal/Inspection/Details/f0e323f4-c896-4495-a4c1-86e4b71ef09f,https://healthinspect.ca/Portal/Facility/Details/9173b770-1562-465c-99a0-cdcb453301af
07/19/2023,Required,location.href = '/Portal/Inspection/Details/9ca07f7a-ce33-4da0-8233-d580228dc9b9' ,https://healthinspect.ca/Portal/Inspection/Details/9ca07f7a-ce33-4da0-8233-d580228dc9b9,https://healthinspect.ca/Portal/Facility/Details/00b5a0e2-b0a6-4a2f-ba15-3b5fb1a4d962
06/29/2023,Follow-up,location.href = '/Portal/Inspection/Details/22d06616-10e1-447a-a3f4-410be3750fd5' ,https://healthinspect.ca/Portal/Inspection/Details/22d06616-10e1-447a-a3f4-410be3750fd5,https://healthinspect.ca/Portal/Facility/Details/00b5a0e2-b0a6-4a2f-ba15-3b5fb1a4d962
