url_inspection_full,inspection_results,actions_taken
https://healthinspect.ca/Portal/Inspection/Details/1a3962d7-8e0c-4ddf-90ba-f035aec236d2,No results to show,"Satisfactory - No Action Required
Certified Foodhandler On Site"
https://healthinspect.ca/Portal/Inspection/Details/47956239-38f3-4f3f-b7dd-2c6f1a309121,"All food is processed in a manner that makes the food safe to eat
ensure safe internal cooking temperature of potentially hazardous food
Corrected During Inspection","Satisfactory - No Action Required
Certified Foodhandler On Site"
https://healthinspect.ca/Portal/Inspection/Details/1824175b-5039-4125-b5bb-12874e5dbf7c,No results to show,"Satisfactory - No Action Required
Certified Foodhandler On Site"
https://healthinspect.ca/Portal/Inspection/Details/443311d1-9420-482b-af3f-7bbfba034556,No results to show,"Satisfactory - No Action Required
Certified Foodhandler On Site"
https://healthinspect.ca/Portal/Inspection/Details/cde255f4-b5bf-4b56-a98d-ee0bb2c8a946,No results to show,"Satisfactory - No Action Required
Certified Foodhandler On Site"
https://healthinspect.ca/Portal/Inspection/Details/664b756e-d89a-407a-8117-053a8ac4c902,"Food premises maintenance
ensure that the floor or floor coverings are tight, smooth and non-absorbent in rooms where food is handled or stored, utensils are cleaned, or in washrooms
ensure that walls and ceilings of rooms and passageways are readily cleanable and maintained in a sanitary condition
levels of illumination required under Ontario Regulation 332/12 (Building Code) are present during all hours of operation
NO","Certified Foodhandler On Site
Report Reviewed - Action Required"
https://healthinspect.ca/Portal/Inspection/Details/8a66e3de-14d4-48f3-b710-080d3adf2166,No results to show,"Satisfactory - No Action Required
Certified Foodhandler On Site"
https://healthinspect.ca/Portal/Inspection/Details/c75da3b2-f0a1-462c-a6e3-e1db9ff61628,No results to show,"Satisfactory - No Action Required
Certified Foodhandler On Site"
https://healthinspect.ca/Portal/Inspection/Details/1b980895-2144-48d7-a64e-dc3fb46c056e,No results to show,"Satisfactory - No Action Required
Certified Foodhandler On Site"
https://healthinspect.ca/Portal/Inspection/Details/b2338c54-fba6-44ad-aa80-fee7081b4f71,No results to show,"Certified Foodhandler On Site
Report Reviewed - Action Required"
https://healthinspect.ca/Portal/Inspection/Details/b6347c04-8332-424d-937e-d97d9b17ab83,No results to show,Satisfactory - No Action Required
https://healthinspect.ca/Portal/Inspection/Details/b780f6d9-fc22-41fe-994c-296aea4d10c2,No results to show,Satisfactory - No Action Required
https://healthinspect.ca/Portal/Inspection/Details/c6b22140-67c0-406e-9691-f97d46a3be68,Adequate number of sinks for utensil sanitation Corrected During Inspection,Report Reviewed - Action Required
https://healthinspect.ca/Portal/Inspection/Details/28c486e2-ca98-4dcc-8cdf-623afcd6610a,No results to show,"Approval Letter Issued
Certified Foodhandler On Site"
https://healthinspect.ca/Portal/Inspection/Details/d5667353-0c67-4df3-911a-856d8032fb91,"Food premises maintenance
ensure that furniture, equipment and appliances are so constructed and arranged as to permit thorough cleaning
NO
Temperature control for storage of potentially hazardous foods
ensure refrigeration or hot-holding equipment used to store potentially hazardous foods are of sufficient size and maintains appropriate temperatures.
NO","Certified Foodhandler On Site
Report Reviewed - Action Required"
https://healthinspect.ca/Portal/Inspection/Details/b91f73f2-de65-4311-8a1e-c4a07736e529,"Results of inspections posted
ensure that the results of any inspections conducted by a Public Health Inspector are posted in accordance with the inspector’s request including information on how to access inspection results
Corrected During Inspection","Satisfactory - No Action Required
Certified Foodhandler On Site"
https://healthinspect.ca/Portal/Inspection/Details/87d03c39-db82-4b26-8e84-46dd370e7968,No results to show,"Satisfactory - No Action Required
Certified Foodhandler On Site"
https://healthinspect.ca/Portal/Inspection/Details/837ca26a-23b8-4f86-8247-c11cea7e16e7,"Food premises maintenance
ensure that the floor or floor coverings are tight, smooth and non-absorbent in rooms where food is handled or stored, utensils are cleaned, or in washrooms
Corrected During Inspection","Satisfactory - No Action Required
Certified Foodhandler On Site"
https://healthinspect.ca/Portal/Inspection/Details/27c81b0b-9303-4112-b972-d8c8505d8e81,No results to show,Satisfactory - No Action Required
https://healthinspect.ca/Portal/Inspection/Details/00c6af58-6585-4b0c-8857-3a473353adde,"Food premises provided with adequate access to potable water
ensure that handwashing stations are maintained, adequately supplied and used solely for handwashing
NO
Acceptable sanitizing method and testing
provide a test reagent for determining the concentration of sanitizer where the sanitizing operation takes place
NO",Report Reviewed - Action Required
https://healthinspect.ca/Portal/Inspection/Details/c5a68ef2-e6c9-4a25-b76b-6dbc6b9343ef,"Food protected from contamination and adulteration
ensure all food is protected from contamination and adulteration
Corrected During Inspection
Food premises has pest control program and no live animals
ensure protection against the entry of pests
NO
Food premises operation general
ensure premises is free from conditions that may: be a health hazard, adversely affect the sanitary operation of the premises, or adversely affect the wholesomeness of the food
NO","Certified Foodhandler On Site
Report Reviewed - Action Required"
https://healthinspect.ca/Portal/Inspection/Details/9b6f1f65-c3b1-4069-9180-3338be6596f8,Acceptable sanitizing method and testing NO,"Satisfactory - No Action Required
Certified Foodhandler On Site"
https://healthinspect.ca/Portal/Inspection/Details/13f0fa14-d1e6-401d-8217-188ff4e9e1a8,"Food handler training
ensure that there is at least one food handler or supervisor on site who has completed food handler training during every hour in which the premises is operating
NO
Storage of food
cover all food in storage
NO
Acceptable sanitizing method and testing
provide a test reagent for determining the concentration of sanitizer where the sanitizing operation takes place
NO
Sanitizing food contact surfaces and equipment
ensure that the method of sanitization is appropriate
Corrected During Inspection
Food premises operation general
ensure premises is free from conditions that may: be a health hazard, adversely affect the sanitary operation of the premises, or adversely affect the wholesomeness of the food
Corrected During Inspection
Equipment, utensils and multi-service articles maintenance
ensure that all equipment, utensils and multi-service articles are of sound, tight construction, kept in good repair, capable of being cleaned and sanitized, and suitable for its intended purpose
NO
Sanitary facilities maintenance
ensure sanitary facilities are kept sanitary, properly equipped and in good repair at all times
NO","Report Reviewed - Action Required
No Certified Food Handler On Site
Food Handler Education on Site"
https://healthinspect.ca/Portal/Inspection/Details/b018d065-0804-4a7d-8a95-98f3df35bbed,"Temperature control for storage of potentially hazardous foods
ensure potentially hazardous foods are stored at 4°C and lower
Corrected During Inspection
Food premises operation general
ensure premises is free from conditions that may: be a health hazard, adversely affect the sanitary operation of the premises, or adversely affect the wholesomeness of the food
NO
Equipment, utensils and multi-service articles maintenance
ensure equipment and utensils that come into direct contact with food are corrosion resistant and non-toxic, and free from cracks, crevices and open seams
NO
Sanitary facilities maintenance
ensure sanitary facilities are kept sanitary, properly equipped and in good repair at all times
NO
Sanitizing food contact surfaces and equipment
ensure that the method of sanitization is appropriate
Corrected During Inspection","Certified Foodhandler On Site
Report Reviewed - Action Required
Food Handler Education on Site"
https://healthinspect.ca/Portal/Inspection/Details/2d5b3489-db9f-47eb-b3fd-cac0aeab9131,"Food premises operation general
ensure premises is free from conditions that may: be a health hazard, adversely affect the sanitary operation of the premises, or adversely affect the wholesomeness of the food
NO
Food protected from contamination and adulteration
ensure all food is protected from contamination and adulteration
NO","Certified Foodhandler On Site
Report Reviewed - Action Required"
https://healthinspect.ca/Portal/Inspection/Details/c960dd4a-5554-4284-b29b-7db1caa7af2c,No results to show,"Satisfactory - No Action Required
Certified Foodhandler On Site"
https://healthinspect.ca/Portal/Inspection/Details/b0758fa7-dfa0-4cde-b32b-fa7aca3ed755,"Food protected from contamination and adulteration
ensure all food is protected from contamination and adulteration
separate raw and ready-to-eat foods during storage and handling
NO
Storage of food
cover all food in storage
store foods off the floor
NO
Sanitary facilities maintenance
ensure sanitary facilities are kept sanitary, properly equipped and in good repair at all times
Corrected During Inspection
Sanitizing food contact surfaces and equipment
provide a test reagent for determining the concentration of sanitizer where the sanitizing operation takes place
NO
Mechanical dishwasher operation and maintenance
ensure chemical sanitizer solution levels are at appropriate concentrations
NO
Equipment, utensils and multi-service articles maintenance
ensure that all equipment, utensils and multi-service articles are of sound, tight construction, kept in good repair, capable of being cleaned and sanitized, and suitable for its intended purpose
ensure equipment and utensils that come into direct contact with food are corrosion resistant and non-toxic, and free from cracks, crevices and open seams
NO","Certified Foodhandler On Site
Report Reviewed - Action Required
Food Handler Education on Site"
https://healthinspect.ca/Portal/Inspection/Details/bb4c3761-1353-445e-8f73-72b46d9b01a5,"Temperature control for storage of potentially hazardous foods
ensure potentially hazardous foods are stored at 4°C and lower
Corrected During Inspection","Certified Foodhandler On Site
Report Reviewed - Action Required"
https://healthinspect.ca/Portal/Inspection/Details/1865651c-9d02-4ed2-a33a-f638d11fc1fe,No results to show,Satisfactory - No Action Required
https://healthinspect.ca/Portal/Inspection/Details/aa60b390-b94c-45a0-ba45-ce81b59a1d52,"Mechanical dishwasher operation and maintenance
ensure the sanitizing rinse water is maintained at a temperature greater than 82°C and is applied for a minimum of 10 seconds
provide easy-to-read thermometers that accurately show wash and rinse temperatures
NO",Report Reviewed - Action Required
https://healthinspect.ca/Portal/Inspection/Details/59f876d2-dd4f-4c0c-9cb3-5c3f872a72da,No results to show,Satisfactory - No Action Required
https://healthinspect.ca/Portal/Inspection/Details/ac035b05-5db4-402a-9e3b-3135076fec20,"Food premises maintenance NO
Food premises operation general NO
Food premises has pest control program and no live animals
ensure protection against the entry of pests
NO
Storage of food
ensure refrigeration or hot-holding equipment used to store potentially hazardous foods contain indicating easy-to-read thermometers
NO
Food protected from contamination and adulteration NO",Report Reviewed - Action Required
https://healthinspect.ca/Portal/Inspection/Details/39ffac4b-f4b3-498a-86d9-dcf69a509bbb,"Food protected from contamination and adulteration
ensure all food is protected from contamination and adulteration
NO
Storage of food
ensure refrigeration or hot-holding equipment used to store potentially hazardous foods contain indicating easy-to-read thermometers
NO
Temperature control for storage of potentially hazardous foods
ensure potentially hazardous foods are stored at 4°C and lower
Corrected During Inspection
Food premises operation general NO
Food premises has pest control program and no live animals
ensure protection against the entry of pests
NO
Food premises provided with adequate access to potable water
ensure that handwashing stations are maintained, adequately supplied and used solely for handwashing
Corrected During Inspection
Food premises maintenance
ensure that the floor or floor coverings are tight, smooth and non-absorbent in rooms where food is handled or stored, utensils are cleaned, or in washrooms
NO
Food premises free of conditions that attract pests
ensure premises free from conditions that could lead to the harbouring or breeding of pests.
NO","Certified Foodhandler On Site
Report Reviewed - Action Required"
https://healthinspect.ca/Portal/Inspection/Details/6031f16d-55de-4ec1-a3b1-d11d150e6ec7,No results to show,Report Reviewed - Action Required
https://healthinspect.ca/Portal/Inspection/Details/fc6bfaa2-3c6d-40ba-91e0-68af068119ea,No results to show,Report Reviewed - Action Required
https://healthinspect.ca/Portal/Inspection/Details/e8be9586-542f-4c73-8b28-7120d1006b69,No results to show,Report Reviewed - Action Required
https://healthinspect.ca/Portal/Inspection/Details/9e277b07-c20e-4a34-bcda-ef1c12da310d,"Food premises free of conditions that attract pests
ensure premises free from conditions that could lead to the harbouring or breeding of pests.
NO
Food premises provided with adequate access to potable water
ensure that handwashing stations are maintained, adequately supplied and used solely for handwashing
NO
Food premises has pest control program and no live animals
ensure protection against the entry of pests
NO
Food protected from contamination and adulteration
ensure all food is protected from contamination and adulteration
separate raw and ready-to-eat foods during storage and handling
NO
Temperature control for storage of potentially hazardous foods
ensure potentially hazardous foods are stored at 4°C and lower
NO","Report Reviewed - Action Required
Closure Order Served"
https://healthinspect.ca/Portal/Inspection/Details/68071b82-ac90-4732-8ac5-f77d81b2e5bb,"Food purchase records
ensure that records of the purchase of foods are retained on site for at least one year from the date of purchase
NO
Food protected from contamination and adulteration
ensure all food is protected from contamination and adulteration
NO
Temperature control for storage of potentially hazardous foods
ensure potentially hazardous foods are stored at 4°C and lower
NO
Food premises has pest control program and no live animals
ensure protection against the entry of pests
NO
Food premises provided with adequate access to potable water
ensure that handwashing stations are maintained, adequately supplied and used solely for handwashing
NO
Food premises operation general NO","Report Reviewed - Action Required
Sample Taken - Water"
https://healthinspect.ca/Portal/Inspection/Details/bf2861b6-af9d-496f-8aad-390a55d5cb00,No results to show,"Satisfactory - No Action Required
Certified Foodhandler On Site"
https://healthinspect.ca/Portal/Inspection/Details/6d3cb59d-44a2-4512-a7a0-251e5b7bd5ac,No results to show,"Satisfactory - No Action Required
Certified Foodhandler On Site"
https://healthinspect.ca/Portal/Inspection/Details/1a79f24b-7cb7-45ec-8d56-c621df8db977,No results to show,"Satisfactory - No Action Required
Certified Foodhandler On Site"
https://healthinspect.ca/Portal/Inspection/Details/903e8020-a108-401c-84f6-679cca975a57,No results to show,"Satisfactory - No Action Required
Certified Foodhandler On Site"
https://healthinspect.ca/Portal/Inspection/Details/11aae3ca-3fbc-4c35-b498-adb0a03d7466,No results to show,"Satisfactory - No Action Required
Certified Foodhandler On Site"
https://healthinspect.ca/Portal/Inspection/Details/6d0e76bb-546c-477c-a0cb-f59f9274ee47,No results to show,"Satisfactory - No Action Required
Certified Foodhandler On Site"
https://healthinspect.ca/Portal/Inspection/Details/37addf2a-8900-4443-bece-e0593b657d03,No results to show,"Satisfactory - No Action Required
Certified Foodhandler On Site"
https://healthinspect.ca/Portal/Inspection/Details/d76d80ec-e4b6-4da8-8481-2895d5913b58,"Acceptable sanitizing method and testing
ensure that the method of sanitization is appropriate.
Corrected During Inspection","Satisfactory - No Action Required
Certified Foodhandler On Site"
https://healthinspect.ca/Portal/Inspection/Details/fe286126-5ab4-48d6-903e-243b58e1bffc,No results to show,"Satisfactory - No Action Required
Certified Foodhandler On Site"
https://healthinspect.ca/Portal/Inspection/Details/af6935ae-b3ee-4bc0-bfb6-7d14328a8390,Mechanical dishwasher operation and maintenance Corrected During Inspection,"Satisfactory - No Action Required
Certified Foodhandler On Site"
https://healthinspect.ca/Portal/Inspection/Details/2ad8d6d4-e5fc-47b1-b412-1697fc3ffd58,"Mechanical dishwasher operation and maintenance
ensure chemical sanitizer solution levels are at appropriate concentrations
Corrected During Inspection","Satisfactory - No Action Required
Certified Foodhandler On Site"
https://healthinspect.ca/Portal/Inspection/Details/3fbe1ea0-f2cb-44e3-a222-77479055934d,No results to show,"Satisfactory - No Action Required
No Certified Food Handler On Site"
https://healthinspect.ca/Portal/Inspection/Details/641c2981-7321-4cdc-b618-e053a3573c63,No results to show,Satisfactory - No Action Required
https://healthinspect.ca/Portal/Inspection/Details/01bf8062-17af-4767-952b-ea49599c9280,"Acceptable sanitizing method and testing
provide a test reagent for determining the concentration of sanitizer where the sanitizing operation takes place
NO","Report Reviewed - Action Required
No Certified Food Handler On Site"
https://healthinspect.ca/Portal/Inspection/Details/b8c3b66a-9436-4e56-9d63-3ea6a989b70b,No results to show,"Satisfactory - No Action Required
Certified Foodhandler On Site"
https://healthinspect.ca/Portal/Inspection/Details/aff59665-586f-4b36-9198-3378dc9402f5,No results to show,"Satisfactory - No Action Required
Certified Foodhandler On Site"
https://healthinspect.ca/Portal/Inspection/Details/8ca820b0-1d8e-4125-933d-a504bc7185b6,No results to show,"Satisfactory - No Action Required
Certified Foodhandler On Site"
https://healthinspect.ca/Portal/Inspection/Details/10e602e9-4de3-4d3f-9967-7a540ed23cef,"Food premises provided with adequate access to potable water
ensure that handwashing stations are maintained, adequately supplied and used solely for handwashing
Corrected During Inspection","Certified Foodhandler On Site
Report Reviewed - Action Required"
https://healthinspect.ca/Portal/Inspection/Details/2b376c32-f1bf-480e-a1b0-7460e0f55dc9,No results to show,"Satisfactory - No Action Required
Certified Foodhandler On Site"
https://healthinspect.ca/Portal/Inspection/Details/617a7911-cfff-4c51-9f28-a5b38c6e50a6,"Food premises maintenance
ensure every room is kept free from materials and equipment not regularly used in the room
NO","Report Reviewed - Action Required
No Certified Food Handler On Site"
https://healthinspect.ca/Portal/Inspection/Details/c3e12a03-6be1-46ce-8ad8-322a2dec4f52,"Food premises maintenance
ensure that no room with food is used for sleeping purposes
ensure every room is kept free from materials and equipment not regularly used in the room
ensure that the ventilation system is maintained to provide for the elimination of odours, fumes, vapours, smoke and excessive heat
ensure that garbage and wastes, including liquid wastes, are collected and removed as often as is necessary to maintain the premises in a sanitary condition
NO
Results of inspections posted
ensure that the results of any inspections conducted by a Public Health Inspector are posted in accordance with the inspector’s request including information on how to access inspection results
Corrected During Inspection
Temperature control for storage of potentially hazardous foods
ensure potentially hazardous foods are stored at 4°C and lower
Corrected During Inspection","Report Reviewed - Action Required
No Certified Food Handler On Site"
https://healthinspect.ca/Portal/Inspection/Details/75e7b0a9-23ca-4325-baae-5877e0347fb3,No results to show,Satisfactory - No Action Required
https://healthinspect.ca/Portal/Inspection/Details/1e580977-6fd8-4815-9b84-b1a360cf18ac,No results to show,Satisfactory - No Action Required
https://healthinspect.ca/Portal/Inspection/Details/6b809334-8c97-4fc2-b420-458ea3edafd8,"Sanitary facilities maintenance
ensure sanitary facilities are kept sanitary, properly equipped and in good repair at all times
NO
Sanitizing food contact surfaces and equipment NO","Certified Foodhandler On Site
Report Reviewed - Action Required"
https://healthinspect.ca/Portal/Inspection/Details/af035384-b424-4fe7-b66e-240195206fac,No results to show,"Satisfactory - No Action Required
Certified Foodhandler On Site"
https://healthinspect.ca/Portal/Inspection/Details/3fd6b255-aad7-4520-b44f-5aad489c6304,No results to show,"Satisfactory - No Action Required
Certified Foodhandler On Site"
https://healthinspect.ca/Portal/Inspection/Details/3547a79d-69cc-4d9b-b551-72960c2804a6,No results to show,"Satisfactory - No Action Required
Certified Foodhandler On Site"
https://healthinspect.ca/Portal/Inspection/Details/cf1ab2e3-5e71-4faa-9260-d0083705c97b,"Storage of food
ensure refrigeration or hot-holding equipment used to store potentially hazardous foods contain indicating easy-to-read thermometers
NO","Certified Foodhandler On Site
Report Reviewed - Action Required"
https://healthinspect.ca/Portal/Inspection/Details/da2bfc51-a581-49e7-9228-aeba98a6e7d1,No results to show,"Satisfactory - No Action Required
No Certified Food Handler On Site"
https://healthinspect.ca/Portal/Inspection/Details/812fc24d-28ff-4562-8184-ecd21e8611e7,No results to show,"Satisfactory - No Action Required
No Certified Food Handler On Site"
https://healthinspect.ca/Portal/Inspection/Details/d1765837-f0fc-467a-bfda-e6aeb8ad6863,"Storage of food
ensure that racks, shelves, or pallets used to store foods are designed to protect the food from contamination and are easily cleanable
NO","Certified Foodhandler On Site
Report Reviewed - Action Required"
https://healthinspect.ca/Portal/Inspection/Details/0331039f-2c81-4c8c-9a88-e17c8dd5973e,No results to show,"Satisfactory - No Action Required
Certified Foodhandler On Site"
https://healthinspect.ca/Portal/Inspection/Details/3a10bdc1-8bdc-497f-bc74-18500cb74178,No results to show,Satisfactory - No Action Required
https://healthinspect.ca/Portal/Inspection/Details/81cfe052-9c4b-49ef-9a89-cc5b38fdca65,"Temperature control for storage of potentially hazardous foods
ensure potentially hazardous foods are stored at 4°C and lower
NO","Certified Foodhandler On Site
Report Reviewed - Action Required"
https://healthinspect.ca/Portal/Inspection/Details/e1d7ad17-0131-4439-b104-315d77870dba,"Temperature control for storage of potentially hazardous foods
ensure potentially hazardous foods are stored at 4°C and lower
Corrected During Inspection","Satisfactory - No Action Required
Certified Foodhandler On Site"
https://healthinspect.ca/Portal/Inspection/Details/e1c6a242-018a-4663-96d7-001911509e99,No results to show,"Satisfactory - No Action Required
Certified Foodhandler On Site"
https://healthinspect.ca/Portal/Inspection/Details/cdf9175a-f82f-4b6e-98ed-60b1fa88d91c,No results to show,"Satisfactory - No Action Required
Certified Foodhandler On Site
Opening Inspection"
https://healthinspect.ca/Portal/Inspection/Details/e98d1b68-c05b-4159-af23-258dad56decc,"Equipment, utensils and multi-service articles maintenance
ensure that all equipment, utensils and multi-service articles are of sound, tight construction, kept in good repair, capable of being cleaned and sanitized, and suitable for its intended purpose
NO","Certified Foodhandler On Site
Report Reviewed - Action Required
Food Handler Education on Site"
https://healthinspect.ca/Portal/Inspection/Details/64a5222c-ba71-4f1c-8d32-9ad28a41216d,No results to show,"Satisfactory - No Action Required
Certified Foodhandler On Site"
https://healthinspect.ca/Portal/Inspection/Details/6fb8cfa1-d9f3-4086-88ba-fa3ab613033f,"Equipment, utensils and multi-service articles maintenance
ensure that all equipment, utensils and multi-service articles are of sound, tight construction, kept in good repair, capable of being cleaned and sanitized, and suitable for its intended purpose
Corrected During Inspection","Satisfactory - No Action Required
Certified Foodhandler On Site"
https://healthinspect.ca/Portal/Inspection/Details/7f7b4297-aea0-48ca-928b-9f230edd285b,"Food premises maintenance
ensure that the ventilation system is maintained to provide for the elimination of odours, fumes, vapours, smoke and excessive heat
NO
Food premises operation general
ensure premises is free from conditions that may: be a health hazard, adversely affect the sanitary operation of the premises, or adversely affect the wholesomeness of the food
NO
Safe storage of toxic/ poisonous substances
ensure toxic/ poisonous substances are kept in a properly labelled container
NO","Certified Foodhandler On Site
Report Reviewed - Action Required"
https://healthinspect.ca/Portal/Inspection/Details/ab6200d5-e58f-4ea5-a1e1-81c5f4870eae,No results to show,"Satisfactory - No Action Required
Certified Foodhandler On Site"
https://healthinspect.ca/Portal/Inspection/Details/286c372e-7423-4896-a082-d4fde83d0c03,"Mechanical dishwasher operation and maintenance
ensure clean wash water is maintained at a temperature between 60°C and 71°C
ensure chemical sanitizer solution levels are at appropriate concentrations
NO
Food premises operation general
ensure premises is free from conditions that may: be a health hazard, adversely affect the sanitary operation of the premises, or adversely affect the wholesomeness of the food
NO
Food premises has pest control program and no live animals
ensure protection against the entry of pests
NO
Food protected from contamination and adulteration
ensure all food is protected from contamination and adulteration
NO","Certified Foodhandler On Site
Report Reviewed - Action Required
Opening Inspection
Food Handler Education on Site"
https://healthinspect.ca/Portal/Inspection/Details/f8c8ef9b-d738-46a6-b656-ee2a5311bc40,No results to show,"Satisfactory - No Action Required
Certified Foodhandler On Site"
https://healthinspect.ca/Portal/Inspection/Details/87e06081-f8d0-4b57-9234-31af99682177,No results to show,"Satisfactory - No Action Required
Certified Foodhandler On Site"
https://healthinspect.ca/Portal/Inspection/Details/8c3351b6-4890-40f3-9c4f-df7967891c2b,"Food handler training
ensure that there is at least one food handler or supervisor on site who has completed food handler training during every hour in which the premises is operating
NO
All food is processed in a manner that makes the food safe to eat
ensure food is processed in a manner that makes the food safe to eat
ensure safe internal cooking temperature of potentially hazardous food
NO
Acceptable sanitizing method and testing
ensure that the method of sanitization is appropriate.
Corrected During Inspection","Certified Foodhandler On Site
Report Reviewed - Action Required
Food Handler Education on Site"
https://healthinspect.ca/Portal/Inspection/Details/38c85843-8ec7-4d17-ba88-a19e3eab48a0,No results to show,"Satisfactory - No Action Required
Certified Foodhandler On Site
Opening Inspection"
https://healthinspect.ca/Portal/Inspection/Details/400ca895-aa32-4511-b2b1-194f0b54e000,No results to show,"Satisfactory - No Action Required
Certified Foodhandler On Site
Opening Inspection"
https://healthinspect.ca/Portal/Inspection/Details/602db903-a662-4fe4-810c-70b02879aefb,No results to show,"Satisfactory - No Action Required
Certified Foodhandler On Site"
https://healthinspect.ca/Portal/Inspection/Details/42729038-9060-43ba-9f23-7c57010cdf73,No results to show,"Satisfactory - No Action Required
Certified Foodhandler On Site"
https://healthinspect.ca/Portal/Inspection/Details/c4a7c655-49f9-427d-9fe6-7965ae340fab,No results to show,"Satisfactory - No Action Required
Certified Foodhandler On Site"
https://healthinspect.ca/Portal/Inspection/Details/0062e521-3596-458f-818c-a2f737e492b3,No results to show,Satisfactory - No Action Required
https://healthinspect.ca/Portal/Inspection/Details/dc5f9fae-f9c8-494b-bb53-e4596ffd8204,"Sanitizing food contact surfaces and equipment
provide a test reagent for determining the concentration of sanitizer where the sanitizing operation takes place
NO
Mechanical dishwasher operation and maintenance
ensure clean wash water is maintained at a temperature between 60°C and 71°C
NO","Certified Foodhandler On Site
Report Reviewed - Action Required"
https://healthinspect.ca/Portal/Inspection/Details/a99f2b39-b364-461d-92b3-f6440c26a143,No results to show,Satisfactory - No Action Required
https://healthinspect.ca/Portal/Inspection/Details/ff69e13e-229d-4386-b98b-eedde3357bf0,No results to show,Satisfactory - No Action Required
https://healthinspect.ca/Portal/Inspection/Details/25ece7f3-bae6-47f1-adc4-825ce1a415fb,No results to show,"Satisfactory - No Action Required
Certified Foodhandler On Site"
https://healthinspect.ca/Portal/Inspection/Details/3ea87b9b-1fa5-49fb-8275-a8195be4958b,No results to show,"Satisfactory - No Action Required
Certified Foodhandler On Site"
https://healthinspect.ca/Portal/Inspection/Details/48b3cb91-4587-448a-8462-fd564f405b03,No results to show,"Satisfactory - No Action Required
Certified Foodhandler On Site"
https://healthinspect.ca/Portal/Inspection/Details/bc9a443b-3551-4602-86e9-48df4dca229d,No results to show,"Satisfactory - No Action Required
Certified Foodhandler On Site
Opening Inspection"
https://healthinspect.ca/Portal/Inspection/Details/fab1df6a-9a7f-41fd-b680-b34ab9d6f2e4,No results to show,"Certified Foodhandler On Site
Report Reviewed - Action Required"
https://healthinspect.ca/Portal/Inspection/Details/f8a5a976-7768-46eb-9f28-0e27fc793788,No results to show,Satisfactory - No Action Required
https://healthinspect.ca/Portal/Inspection/Details/3217084a-a879-4912-a4cb-a29ec52b08a0,No results to show,"Certified Foodhandler On Site
Report Reviewed - Action Required
Food Handler Education on Site"
https://healthinspect.ca/Portal/Inspection/Details/390279da-8094-4f5a-a4d7-cfc6f92bbb19,No results to show,"Satisfactory - No Action Required
Certified Foodhandler On Site
Food Handler Education on Site"
https://healthinspect.ca/Portal/Inspection/Details/f8a2dacb-30a4-4923-819c-b404dadd43af,"Food premises maintenance
ensure that walls and ceilings of rooms and passageways are readily cleanable and maintained in a sanitary condition
ensure that the ventilation system is maintained to provide for the elimination of odours, fumes, vapours, smoke and excessive heat
NO
Food premises free of conditions that attract pests
ensure premises free from conditions that could lead to the harbouring or breeding of pests.
NO
Food premises provided with adequate access to potable water
ensure that handwashing stations are maintained, adequately supplied and used solely for handwashing
Corrected During Inspection
Acceptable sanitizing method and testing
provide a test reagent for determining the concentration of sanitizer where the sanitizing operation takes place
NO
Safe storage of toxic/ poisonous substances
ensure toxic/ poisonous substances are kept in a compartment separate from food, utensils and food surfaces
ensure toxic/ poisonous substances are used in such manner and under such conditions that the substances do not contaminate food or cause a health hazard
Corrected During Inspection
Sanitizing food contact surfaces and equipment
provide a test reagent for determining the concentration of sanitizer where the sanitizing operation takes place
NO","Certified Foodhandler On Site
Report Reviewed - Action Required
Fire Department
Food Handler Education on Site"
https://healthinspect.ca/Portal/Inspection/Details/0bdc9981-0429-407c-a073-86c45cd5b125,"Acceptable sanitizing method and testing
provide a test reagent for determining the concentration of sanitizer where the sanitizing operation takes place
NO","Certified Foodhandler On Site
Report Reviewed - Action Required
Food Handler Education on Site"
https://healthinspect.ca/Portal/Inspection/Details/de8a6ca3-053e-47bd-a7a9-f70a768bdb6e,"Food premises free of conditions that attract pests
ensure premises free from conditions that could lead to the harbouring or breeding of pests.
NO
Food premises maintenance
ensure that the floor or floor coverings are tight, smooth and non-absorbent in rooms where food is handled or stored, utensils are cleaned, or in washrooms
NO
Sanitary facilities maintenance
ensure sanitary facilities are kept sanitary, properly equipped and in good repair at all times
Corrected During Inspection
Acceptable sanitizing method and testing
provide a test reagent for determining the concentration of sanitizer where the sanitizing operation takes place
NO
Storage of food
store foods off the floor
store foods in containers that can be readily cleaned and sanitized
ensure refrigeration or hot-holding equipment used to store potentially hazardous foods contain indicating easy-to-read thermometers
NO
Temperature control for storage of potentially hazardous foods
ensure potentially hazardous foods are stored at 4°C and lower
Corrected During Inspection","Certified Foodhandler On Site
Report Reviewed - Action Required
Food Handler Education on Site"
https://healthinspect.ca/Portal/Inspection/Details/80833d5b-173d-4c80-90e5-1ae5dfe782c6,"Equipment, utensils and multi-service articles maintenance Corrected During Inspection",Report Reviewed - Action Required
https://healthinspect.ca/Portal/Inspection/Details/6d9decf9-f48a-432e-bd46-0fb484bab1d0,No results to show,Satisfactory - No Action Required
https://healthinspect.ca/Portal/Inspection/Details/96a8688b-ef19-4275-ba45-78662aa13f6c,"Food premises maintenance NO
Acceptable sanitizing method and testing NO",Report Reviewed - Action Required
https://healthinspect.ca/Portal/Inspection/Details/92ca01d0-1a01-4df0-822e-997290d2d525,No results to show,Satisfactory - No Action Required
