Critical Infractions Count,Non Critical Infractions Count,Inspection Type,Inspection Date,url_inspection,url_inspection_full,url_entity_full
0,0,Required,21-Nov-2023,location.href = '/Portal/Inspection/Details/d7b604de-20fb-4f81-9011-825a6a4145bf' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/d7b604de-20fb-4f81-9011-825a6a4145bf,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/bab319ce-88b9-4a7e-a755-9dfe94f97c6f
0,0,Required,24-Nov-2022,location.href = '/Portal/Inspection/Details/3d5d8421-715a-4d75-8cbd-fd4964a4a779' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/3d5d8421-715a-4d75-8cbd-fd4964a4a779,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/bab319ce-88b9-4a7e-a755-9dfe94f97c6f
0,0,Required,20-Oct-2023,location.href = '/Portal/Inspection/Details/a3d00ecc-f368-41fa-b335-76ec8f4d1213' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/a3d00ecc-f368-41fa-b335-76ec8f4d1213,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/e40ffb13-201f-40d6-869e-b44ee8f9a9f4
0,0,Required,22-Nov-2023,location.href = '/Portal/Inspection/Details/542f4f89-422a-4cb6-93f6-553f84c7298d' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/542f4f89-422a-4cb6-93f6-553f84c7298d,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/5f87fc99-999e-4abf-a1cd-c3b2fe67b6d7
0,0,Required,17-Nov-2022,location.href = '/Portal/Inspection/Details/14854980-9e6a-4b07-b847-dc5f2c9a8305' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/14854980-9e6a-4b07-b847-dc5f2c9a8305,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/5f87fc99-999e-4abf-a1cd-c3b2fe67b6d7
0,0,Required,15-Dec-2023,location.href = '/Portal/Inspection/Details/747aec38-087e-49d7-9d68-606d320b31bc' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/747aec38-087e-49d7-9d68-606d320b31bc,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/66f57cd2-548b-4eda-8779-f78a571c0c7b
0,0,Required,20-Apr-2023,location.href = '/Portal/Inspection/Details/d2099938-808d-4379-a1e8-054922583318' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/d2099938-808d-4379-a1e8-054922583318,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/66f57cd2-548b-4eda-8779-f78a571c0c7b
0,0,Required,14-Sep-2023,location.href = '/Portal/Inspection/Details/ebf98cf2-3d9c-4922-a502-700d5228b816' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/ebf98cf2-3d9c-4922-a502-700d5228b816,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/65cc5531-8f17-437d-bdf1-3a9fd4676c6b
0,1,Required,18-Sep-2023,location.href = '/Portal/Inspection/Details/c7e735cd-2b2b-4368-b929-23efb3f25a86' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/c7e735cd-2b2b-4368-b929-23efb3f25a86,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/db9e5b07-6c11-488f-be03-20a41c8e2ba8
0,1,Required,26-Jul-2022,location.href = '/Portal/Inspection/Details/0417490f-2d9e-4866-ad10-735db2203808' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/0417490f-2d9e-4866-ad10-735db2203808,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/db9e5b07-6c11-488f-be03-20a41c8e2ba8
0,0,Required,08-Dec-2023,location.href = '/Portal/Inspection/Details/e520d404-4313-4813-a05e-d31b0a1a3677' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/e520d404-4313-4813-a05e-d31b0a1a3677,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/1496ef99-38fd-4fb7-a898-99f7e63d4bb1
0,0,Required,25-May-2023,location.href = '/Portal/Inspection/Details/54a22842-3743-4873-94c6-69b14bce7d51' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/54a22842-3743-4873-94c6-69b14bce7d51,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/1496ef99-38fd-4fb7-a898-99f7e63d4bb1
0,0,Required,16-Aug-2023,location.href = '/Portal/Inspection/Details/968adeae-12e7-4984-bf93-ef148a954337' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/968adeae-12e7-4984-bf93-ef148a954337,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/196d5a39-ae6e-4d1b-ac85-602dacd9ce2b
0,1,Required,20-Oct-2022,location.href = '/Portal/Inspection/Details/09f65f55-560c-4565-9f3f-bba5b0110032' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/09f65f55-560c-4565-9f3f-bba5b0110032,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/196d5a39-ae6e-4d1b-ac85-602dacd9ce2b
0,0,Required,14-Nov-2023,location.href = '/Portal/Inspection/Details/af5d2ac1-b638-4b8b-a67b-6f889c779d54' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/af5d2ac1-b638-4b8b-a67b-6f889c779d54,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/1b2fcb23-9b78-4859-b2d9-0b0e0077ee54
0,0,Required,09-May-2023,location.href = '/Portal/Inspection/Details/f21fc16c-df38-4c12-819e-b539d59effa4' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/f21fc16c-df38-4c12-819e-b539d59effa4,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/1b2fcb23-9b78-4859-b2d9-0b0e0077ee54
0,0,Required,05-Oct-2022,location.href = '/Portal/Inspection/Details/33f657c9-1a5e-4263-bfc1-faecdf4c5ca8' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/33f657c9-1a5e-4263-bfc1-faecdf4c5ca8,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/1b2fcb23-9b78-4859-b2d9-0b0e0077ee54
0,0,Required,31-May-2022,location.href = '/Portal/Inspection/Details/f0c49912-a14c-4124-aa62-613a5a84cdec' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/f0c49912-a14c-4124-aa62-613a5a84cdec,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/1b2fcb23-9b78-4859-b2d9-0b0e0077ee54
0,0,Required,31-Jan-2024,location.href = '/Portal/Inspection/Details/5304bb8b-6e8a-4405-a740-fcefb42c2fec' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/5304bb8b-6e8a-4405-a740-fcefb42c2fec,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/7e218f8b-d209-4d59-8212-926f5401c822
0,0,Required,14-Nov-2023,location.href = '/Portal/Inspection/Details/2dad9d25-622d-43e5-b78b-8ea0e4473b40' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/2dad9d25-622d-43e5-b78b-8ea0e4473b40,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/a88c0c0a-4c86-4292-a21c-a433295456ef
1,0,Required,31-Aug-2022,location.href = '/Portal/Inspection/Details/965021d1-5ca7-426f-9ea1-8dd60a534980' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/965021d1-5ca7-426f-9ea1-8dd60a534980,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/a88c0c0a-4c86-4292-a21c-a433295456ef
0,0,Required,14-Nov-2023,location.href = '/Portal/Inspection/Details/167c8f28-9c91-46e1-8320-56ba22ad1ea2' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/167c8f28-9c91-46e1-8320-56ba22ad1ea2,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/4275be73-3032-49a0-92df-6bde12047e9a
0,0,Required,17-Aug-2022,location.href = '/Portal/Inspection/Details/8bff1181-86ed-4088-ad69-aa28dbeac3ef' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/8bff1181-86ed-4088-ad69-aa28dbeac3ef,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/4275be73-3032-49a0-92df-6bde12047e9a
0,0,Required,22-Feb-2024,location.href = '/Portal/Inspection/Details/19158a4c-f2a6-4f5c-acc4-8b7762129525' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/19158a4c-f2a6-4f5c-acc4-8b7762129525,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/f2cf00e4-5b4f-4dca-af6b-5eef3e2b748e
1,0,Required,01-Dec-2023,location.href = '/Portal/Inspection/Details/f7aaddae-4f0f-4b86-9134-1cf077726de7' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/f7aaddae-4f0f-4b86-9134-1cf077726de7,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/f2cf00e4-5b4f-4dca-af6b-5eef3e2b748e
1,0,Required,18-Sep-2023,location.href = '/Portal/Inspection/Details/bce4b891-36eb-486f-8b74-9a186df03ff4' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/bce4b891-36eb-486f-8b74-9a186df03ff4,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/f2cf00e4-5b4f-4dca-af6b-5eef3e2b748e
1,0,Required,31-May-2023,location.href = '/Portal/Inspection/Details/58b3180a-c4e8-4d7d-b88f-c8778fdabdca' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/58b3180a-c4e8-4d7d-b88f-c8778fdabdca,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/f2cf00e4-5b4f-4dca-af6b-5eef3e2b748e
0,0,Follow-up,06-Feb-2023,location.href = '/Portal/Inspection/Details/ccb05130-5196-480e-a913-1f4524df86aa' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/ccb05130-5196-480e-a913-1f4524df86aa,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/f2cf00e4-5b4f-4dca-af6b-5eef3e2b748e
1,0,Required,17-Jan-2023,location.href = '/Portal/Inspection/Details/ec795005-4785-4729-a96b-3572366f079e' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/ec795005-4785-4729-a96b-3572366f079e,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/f2cf00e4-5b4f-4dca-af6b-5eef3e2b748e
0,0,Required,14-Oct-2022,location.href = '/Portal/Inspection/Details/311f8995-01e9-4be9-b834-e4cfee3959be' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/311f8995-01e9-4be9-b834-e4cfee3959be,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/f2cf00e4-5b4f-4dca-af6b-5eef3e2b748e
0,0,Required,01-Sep-2022,location.href = '/Portal/Inspection/Details/93ec76a8-1f1c-48e6-ac59-f138200fd3be' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/93ec76a8-1f1c-48e6-ac59-f138200fd3be,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/f2cf00e4-5b4f-4dca-af6b-5eef3e2b748e
0,0,Required,23-Aug-2023,location.href = '/Portal/Inspection/Details/a6a60659-f4ca-425e-9168-652b7d5bfcd1' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/a6a60659-f4ca-425e-9168-652b7d5bfcd1,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/f761eadd-b615-4308-a4a5-9c65860f26cd
0,0,Required,24-Aug-2022,location.href = '/Portal/Inspection/Details/2f13376f-d07f-4bfc-98d2-63e513b30bd0' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/2f13376f-d07f-4bfc-98d2-63e513b30bd0,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/f761eadd-b615-4308-a4a5-9c65860f26cd
0,0,Follow-up,09-Aug-2023,location.href = '/Portal/Inspection/Details/c9e0b009-3b97-48b6-854f-d1075c9c717b' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/c9e0b009-3b97-48b6-854f-d1075c9c717b,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/6406e04f-1323-4ae7-ae41-ce5302aa2ace
0,3,Follow-up,02-Aug-2023,location.href = '/Portal/Inspection/Details/4a2dfef7-6a68-40ee-88e4-4f6b41018cd4' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/4a2dfef7-6a68-40ee-88e4-4f6b41018cd4,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/6406e04f-1323-4ae7-ae41-ce5302aa2ace
0,3,Required,26-Jul-2023,location.href = '/Portal/Inspection/Details/a1a5ff5d-ce9e-4706-ae91-955898ef1c49' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/a1a5ff5d-ce9e-4706-ae91-955898ef1c49,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/6406e04f-1323-4ae7-ae41-ce5302aa2ace
0,0,Follow-up,31-Aug-2022,location.href = '/Portal/Inspection/Details/6ee4766d-b136-48d0-85c1-66864195e86b' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/6ee4766d-b136-48d0-85c1-66864195e86b,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/6406e04f-1323-4ae7-ae41-ce5302aa2ace
4,1,Required,29-Aug-2022,location.href = '/Portal/Inspection/Details/cf2fee32-8c88-44c9-95e6-dc4e57e76029' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/cf2fee32-8c88-44c9-95e6-dc4e57e76029,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/6406e04f-1323-4ae7-ae41-ce5302aa2ace
0,0,Follow-up,20-Jul-2023,location.href = '/Portal/Inspection/Details/47aa9b69-a7c3-472d-83f2-829e2cf680de' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/47aa9b69-a7c3-472d-83f2-829e2cf680de,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/1471d5a2-d140-4824-8df8-b8888cc5970b
2,1,Required,18-Jul-2023,location.href = '/Portal/Inspection/Details/562d7381-8f28-477c-99bd-5e77915ae391' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/562d7381-8f28-477c-99bd-5e77915ae391,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/1471d5a2-d140-4824-8df8-b8888cc5970b
0,1,Required,15-Jul-2022,location.href = '/Portal/Inspection/Details/e627e0d3-9eca-4e2f-959d-88d45fd065fb' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/e627e0d3-9eca-4e2f-959d-88d45fd065fb,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/1471d5a2-d140-4824-8df8-b8888cc5970b
0,0,Required,25-Jul-2023,location.href = '/Portal/Inspection/Details/6438b1d3-2084-4f94-b65c-a7c816cf7563' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/6438b1d3-2084-4f94-b65c-a7c816cf7563,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/8f69f20d-062c-4b46-83b8-8430e2b88e42
0,1,Required,26-Jun-2023,location.href = '/Portal/Inspection/Details/07e5f67c-5b7e-460e-8cd8-00ef596cf7e6' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/07e5f67c-5b7e-460e-8cd8-00ef596cf7e6,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/8f69f20d-062c-4b46-83b8-8430e2b88e42
0,0,Required,28-Jul-2022,location.href = '/Portal/Inspection/Details/da301e4c-0dd2-4f10-93f4-e9b329ea6004' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/da301e4c-0dd2-4f10-93f4-e9b329ea6004,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/8f69f20d-062c-4b46-83b8-8430e2b88e42
0,0,Required,20-Jul-2023,location.href = '/Portal/Inspection/Details/57aa20c2-7067-4474-b03f-e211d3dd76f1' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/57aa20c2-7067-4474-b03f-e211d3dd76f1,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/ed956613-6793-446d-a067-15cd1634dd56
0,1,Required,16-Jun-2022,location.href = '/Portal/Inspection/Details/b0934cc5-0a12-4efc-b2b0-021f6d6d3e5d' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/b0934cc5-0a12-4efc-b2b0-021f6d6d3e5d,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/ed956613-6793-446d-a067-15cd1634dd56
0,0,Required,20-Jul-2023,location.href = '/Portal/Inspection/Details/0a33526f-9901-4f3d-a9ad-61e36b67f9bc' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/0a33526f-9901-4f3d-a9ad-61e36b67f9bc,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/bf5340ec-e1cd-4fb3-8f89-0577010bb690
0,0,Required,16-Jun-2022,location.href = '/Portal/Inspection/Details/9a1da12b-dd9b-4a7e-81b5-0003eb1ba973' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/9a1da12b-dd9b-4a7e-81b5-0003eb1ba973,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/bf5340ec-e1cd-4fb3-8f89-0577010bb690
0,0,Required,29-Aug-2023,location.href = '/Portal/Inspection/Details/4513fa50-d521-45d3-a8de-4a41caa96625' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/4513fa50-d521-45d3-a8de-4a41caa96625,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/2b011ef8-2a27-4adb-88af-b8395b5a4738
0,0,Required,09-Aug-2022,location.href = '/Portal/Inspection/Details/65f926b2-3900-424e-aed2-2e247ce1a414' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/65f926b2-3900-424e-aed2-2e247ce1a414,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/2b011ef8-2a27-4adb-88af-b8395b5a4738
0,0,Required,17-Jun-2022,location.href = '/Portal/Inspection/Details/5169d90f-55c7-47a9-93e6-2544467b9f8d' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/5169d90f-55c7-47a9-93e6-2544467b9f8d,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/2b011ef8-2a27-4adb-88af-b8395b5a4738
0,0,Required,18-May-2023,location.href = '/Portal/Inspection/Details/396afe41-40e5-4597-bc10-c5fab58a216c' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/396afe41-40e5-4597-bc10-c5fab58a216c,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/b866b8f4-df71-44f5-a9e1-dbcf448c6405
0,0,Required,09-Aug-2022,location.href = '/Portal/Inspection/Details/f44bd9fc-ec72-40fc-88a9-29e479947681' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/f44bd9fc-ec72-40fc-88a9-29e479947681,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/b866b8f4-df71-44f5-a9e1-dbcf448c6405
0,0,Required,26-Jun-2023,location.href = '/Portal/Inspection/Details/6680d8d7-ad58-4050-86d0-964c9495abe7' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/6680d8d7-ad58-4050-86d0-964c9495abe7,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/3a5b6468-a78e-4ec6-9e36-f728961c6ea6
0,0,Follow-up,29-Jun-2022,location.href = '/Portal/Inspection/Details/45393dd3-1b26-4f04-9585-899a7a2080a9' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/45393dd3-1b26-4f04-9585-899a7a2080a9,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/3a5b6468-a78e-4ec6-9e36-f728961c6ea6
2,0,Follow-up,24-Jun-2022,location.href = '/Portal/Inspection/Details/c8f3b133-71cf-4fb3-8f4a-3bd04a422397' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/c8f3b133-71cf-4fb3-8f4a-3bd04a422397,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/3a5b6468-a78e-4ec6-9e36-f728961c6ea6
1,0,Follow-up,23-Jun-2022,location.href = '/Portal/Inspection/Details/446ef16a-cec5-4fe8-8b1b-ca2aac574fdf' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/446ef16a-cec5-4fe8-8b1b-ca2aac574fdf,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/3a5b6468-a78e-4ec6-9e36-f728961c6ea6
2,0,Required,14-Jun-2022,location.href = '/Portal/Inspection/Details/0af6cb34-b7e3-4f68-93a9-4f66376c6358' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/0af6cb34-b7e3-4f68-93a9-4f66376c6358,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/3a5b6468-a78e-4ec6-9e36-f728961c6ea6
0,0,Required,26-Jun-2023,location.href = '/Portal/Inspection/Details/b37ec982-6514-40e5-a3af-f4ecdbb2f268' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/b37ec982-6514-40e5-a3af-f4ecdbb2f268,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/82600e92-d51a-4070-928b-211c7788517a
0,0,Follow-up,29-Jun-2022,location.href = '/Portal/Inspection/Details/bd13ed34-0016-403e-bc2b-fece07d8f0b2' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/bd13ed34-0016-403e-bc2b-fece07d8f0b2,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/82600e92-d51a-4070-928b-211c7788517a
1,0,Follow-up,24-Jun-2022,location.href = '/Portal/Inspection/Details/fb201635-bc60-44ff-b8f1-42b39c584bf7' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/fb201635-bc60-44ff-b8f1-42b39c584bf7,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/82600e92-d51a-4070-928b-211c7788517a
2,0,Required,14-Jun-2022,location.href = '/Portal/Inspection/Details/24d79b88-be56-4ff1-b8c4-234cdc0a328d' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/24d79b88-be56-4ff1-b8c4-234cdc0a328d,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/82600e92-d51a-4070-928b-211c7788517a
0,0,Required,23-Aug-2023,location.href = '/Portal/Inspection/Details/e64f34a7-24b5-4166-bfb7-4b4113d89682' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/e64f34a7-24b5-4166-bfb7-4b4113d89682,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/baa15d08-ee4b-4518-8961-70787b81becc
0,0,Required,21-Jul-2022,location.href = '/Portal/Inspection/Details/dfa9b4b9-6181-4131-8cab-04dc08a35ecc' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/dfa9b4b9-6181-4131-8cab-04dc08a35ecc,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/950389cf-c6dc-4a91-8fe3-ec6fdb1af9f8
0,0,Required,21-Jul-2022,location.href = '/Portal/Inspection/Details/959a5f29-8a84-4c23-ad57-38ca293661a6' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/959a5f29-8a84-4c23-ad57-38ca293661a6,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/5181bda6-23e4-4ab6-bab2-b3e9392fb73e
0,0,Required,12-Sep-2023,location.href = '/Portal/Inspection/Details/7ff6c41d-bd7f-423b-95a2-a0b0a1483652' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/7ff6c41d-bd7f-423b-95a2-a0b0a1483652,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/bfb5527d-c8d0-480c-88bc-e7b5e31f5203
0,0,Required,30-May-2023,location.href = '/Portal/Inspection/Details/4275b13b-18b9-4156-a630-620c6105ff33' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/4275b13b-18b9-4156-a630-620c6105ff33,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/bfb5527d-c8d0-480c-88bc-e7b5e31f5203
0,0,Required,31-Aug-2022,location.href = '/Portal/Inspection/Details/493ba243-5123-41cd-a9d5-beac6e45fc44' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/493ba243-5123-41cd-a9d5-beac6e45fc44,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/bfb5527d-c8d0-480c-88bc-e7b5e31f5203
0,0,Required,07-Jun-2022,location.href = '/Portal/Inspection/Details/0592e8ee-e131-425c-8158-1b4e1494e67b' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/0592e8ee-e131-425c-8158-1b4e1494e67b,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/bfb5527d-c8d0-480c-88bc-e7b5e31f5203
0,0,Follow-up,01-Sep-2023,location.href = '/Portal/Inspection/Details/852efed7-8a5c-47ab-8316-04dcbb668a73' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/852efed7-8a5c-47ab-8316-04dcbb668a73,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/dc20f775-24f9-4413-8748-6f94f78ed1b3
0,0,Follow-up,31-Aug-2023,location.href = '/Portal/Inspection/Details/6edbc5a3-e476-4987-bf01-61a6658784fc' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/6edbc5a3-e476-4987-bf01-61a6658784fc,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/dc20f775-24f9-4413-8748-6f94f78ed1b3
1,0,Required,30-Aug-2023,location.href = '/Portal/Inspection/Details/fdf9164a-0cfd-4693-913b-10f489b3147e' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/fdf9164a-0cfd-4693-913b-10f489b3147e,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/dc20f775-24f9-4413-8748-6f94f78ed1b3
0,0,Required,15-Jun-2022,location.href = '/Portal/Inspection/Details/17d6a1ab-e66c-42d4-8c63-bcffac0ae84f' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/17d6a1ab-e66c-42d4-8c63-bcffac0ae84f,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/dc20f775-24f9-4413-8748-6f94f78ed1b3
1,1,Required,08-Sep-2023,location.href = '/Portal/Inspection/Details/5a4f6f2d-efbe-49cc-b061-cf99a0fac07e' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/5a4f6f2d-efbe-49cc-b061-cf99a0fac07e,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/07aa5c3f-e689-460a-ace2-d4e853897dfc
1,1,Required,08-Sep-2023,location.href = '/Portal/Inspection/Details/0d15f160-fdbe-426c-bb3b-7f346941369d' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/0d15f160-fdbe-426c-bb3b-7f346941369d,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/30bed818-b88f-4119-8ee7-62f390995c06
0,0,Required,31-Aug-2023,location.href = '/Portal/Inspection/Details/d2dae571-4b3a-4c17-bd5f-6a13b1ef8b60' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/d2dae571-4b3a-4c17-bd5f-6a13b1ef8b60,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/0bc9d68b-ea54-4e1e-98fc-14ead78ae8d0
0,0,Required,28-Jul-2022,location.href = '/Portal/Inspection/Details/d676b6c0-e7f2-4d76-8a61-81d230359dea' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/d676b6c0-e7f2-4d76-8a61-81d230359dea,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/0bc9d68b-ea54-4e1e-98fc-14ead78ae8d0
