url_inspection_full,inspection_results,actions_taken
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/2832aa64-605d-4a3d-9c91-e59a250e4600,No results to show,"Certificate of Inspection Posted
No Action Required"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/360f224c-403f-4e68-8e41-36ed360b1ea6,No results to show,"Licensing - Health Unit has no objections to premises receiving Norfolk County Business License
No Action Required
Certificate of Inspection Posted"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/9564d43f-2260-4736-bb3a-4a1ec2053f95,No results to show,No Action Required
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/96cfc327-07bf-4d57-8d0c-96049ce6e461,"Critical Questions
No critical questions found.
Non-Critical Questions
Waste receptacles, including biomedical waste, must be collected and removed as often as is necessary to maintain the premises in a sanitary condition (NC)
Ensure that waste receptacle is removed at the end of each day and as often as necessary
Not In Compliance",Action Required
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/05056659-27ad-4ac4-a656-b2e30d2f6712,No results to show,No Action Required
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/1f9f14b4-e726-40f6-8767-e2d2f76604dd,"Critical Questions
The setting must not be a room or part of a room that is used as a dwelling (C)
Ensure premises is not in a dining room
Not In Compliance
Non-Critical Questions
No non-critical questions found.",Action Required
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/51aa142c-4783-4827-885d-75c0f81b2e17,"Critical Questions
No critical questions found.
Non-Critical Questions
Premises has adequate storage space for supplies (NC)
Provide adequate storage space for supplies
Not In Compliance","Education Provided On Site
Action Required
Certificate of Inspection Posted"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/260d0bfb-849e-4372-a930-c78d8387227b,"Critical Questions
Approved disinfectants are labelled, maintained at the appropriate strengths, and appropriate contact times are adhered to (C)
Ensure appropriate test strips are available on site
Not In compliance
Non-Critical Questions
No non-critical questions found.","Action Required
Education Provided On Site
Certificate of Inspection Posted
Educational Materials Provided"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/65ae3741-42e3-4231-b141-255804c4ab57,"Critical Questions
Approved disinfectants are labelled, maintained at the appropriate strengths, and appropriate contact times are adhered to (C)
Ensure appropriate test strips are available on site
Not In compliance
Non-Critical Questions
No non-critical questions found.","Action Required
Education Provided On Site
Certificate of Inspection Posted
Policies Reviewed"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/37df911b-5e60-4e1f-84a2-749534a347a7,"Critical Questions
Facility is maintained in a clean and sanitary condition (C)
Clean and maintain sleep rooms
Corrected During Inspection
Approved disinfectants are labelled, maintained at the appropriate strengths, and appropriate contact times are adhered to (C)
Label all chemical and disinfectant spray bottles
Ensure appropriate test strips are available on site
Not In compliance
The premises is operated and maintained free from conditions that may constitute as a health hazard or adversely affect the sanitary condition of the premises (C)
Operate and maintain premises free from conditions that may constitute as a health hazard
Not In compliance
Non-Critical Questions
Licensing Approval (NC)
The health unit has objections to the Ministry of Education approving this child care centre for licensing
Not In compliance","Re-Inspection Required
Certificate of Inspection Posted"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/929a0de4-e28b-4680-bf88-ace590e73d15,No results to show,"No Action Required
Certificate of Inspection Posted"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/46ae483a-6c3d-4235-8890-701a8012969e,No results to show,No Action Required
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/56b50040-3438-4175-88a0-667deb20123a,No results to show,"No Action Required
Certificate of Inspection Posted"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/8a62bfb0-4bc5-4479-8420-b252b414d0ec,"Critical Questions
Outdoor areas are maintained in a safe and sanitary condition (C)
Maintain outdoor equipment and toys in a safe and sanitary condition
Not In compliance
Non-Critical Questions
No non-critical questions found.","Action Required
Certificate of Inspection Posted
Policies Reviewed"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/fb995bd1-9b59-493f-9632-526ca40dd868,No results to show,"No Action Required
Certificate of Inspection Posted"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/3e17ed84-4044-480f-9c74-d9c130086302,No results to show,"Certificate of Inspection Posted
No Action Required"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/19fd1161-fdce-42fa-845b-a15ff99f1a43,No results to show,"Action Required
Certificate of Inspection Posted"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/9d779291-23a9-4067-840b-ef0d191fc5ad,No results to show,"Action Required
Education Provided On Site"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/d7b604de-20fb-4f81-9011-825a6a4145bf,No results to show,"Action Required
Certificate of Inspection Posted"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/3d5d8421-715a-4d75-8cbd-fd4964a4a779,No results to show,"No Action Required
Certificate of Inspection Posted"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/a3d00ecc-f368-41fa-b335-76ec8f4d1213,No results to show,"Licensing - Health Unit has no objections to premises receiving Norfolk County Business License
No Further Action Required
Certificate of Inspection Posted"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/542f4f89-422a-4cb6-93f6-553f84c7298d,No results to show,"Certificate of Inspection Posted
No Action Required"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/14854980-9e6a-4b07-b847-dc5f2c9a8305,No results to show,No Action Required
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/747aec38-087e-49d7-9d68-606d320b31bc,No results to show,"Certificate of Inspection Posted
No Action Required"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/d2099938-808d-4379-a1e8-054922583318,No results to show,"Licensing - Health Unit has no objections to premises receiving Norfolk County Business License
Certificate of Inspection Posted
No Action Required
Educational Materials Provided"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/ebf98cf2-3d9c-4922-a502-700d5228b816,No results to show,"Water Sample Collected
Certificate of Inspection Posted
No Action Required
Education Provided On Site"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/c7e735cd-2b2b-4368-b929-23efb3f25a86,"Critical Questions
No critical questions found.
Non-Critical Questions
Disinfectants, other than chlorine bleach, must be accompanied by a drug identification number (DIN) or natural product number (NPN) assigned by Health Canada and must be used as per the manufacturer's instructions (NC)
Keep the disinfectant supplier bottle on the premises for product verification purposes
Corrected During Inspection","Certificate of Inspection Posted
No Action Required"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/0417490f-2d9e-4866-ad10-735db2203808,"Critical Questions
No critical questions found.
Non-Critical Questions
Disinfectants, other than chlorine bleach, must be accompanied by a drug identification number (DIN) or natural product number (NPN) assigned by Health Canada and must be used as per the manufacturer's instructions (NC)
Keep the disinfectant supplier bottle on the premises for product verification purposes
Ensure that the disinfectant is used as per the manufacturer's instructions
Not In Compliance","Action Required
Certificate of Inspection Posted"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/e520d404-4313-4813-a05e-d31b0a1a3677,No results to show,"Certificate of Inspection Posted
No Action Required"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/54a22842-3743-4873-94c6-69b14bce7d51,"Date 25-May-2023
Inspection Type Required
Non-Critical Infractions 0
Critical Infractions 0",No results to show
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/968adeae-12e7-4984-bf93-ef148a954337,No results to show,"Certificate of Inspection Posted
No Action Required"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/09f65f55-560c-4565-9f3f-bba5b0110032,"Critical Questions
No critical questions found.
Non-Critical Questions
Floors, walls, ceilings, fixtures and furniture are in good repair, easily cleanable, made of smooth and non-absorbent material and are maintained in a sanitary manner (NC)
Ensure ceilings are kept in a sanitary condition and in good repair
Not In Compliance",Action Required
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/af5d2ac1-b638-4b8b-a67b-6f889c779d54,No results to show,"Certificate of Inspection Posted
No Action Required"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/f21fc16c-df38-4c12-819e-b539d59effa4,No results to show,"Certificate of Inspection Posted
No Action Required"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/33f657c9-1a5e-4263-bfc1-faecdf4c5ca8,No results to show,"Licensing - Health Unit has no objections to premises receiving Norfolk County Business License
No Action Required
Certificate of Inspection Posted"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/f0c49912-a14c-4124-aa62-613a5a84cdec,No results to show,"Licensing - Health Unit has no objections to premises receiving Norfolk County Business License
No Action Required
Certificate of Inspection Posted"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/5304bb8b-6e8a-4405-a740-fcefb42c2fec,No results to show,"Licensing - Health Unit has no objections to premises receiving Norfolk County Business License
Certificate of Inspection Posted
Action Required"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/2dad9d25-622d-43e5-b78b-8ea0e4473b40,No results to show,"Education Provided On Site
Certificate of Inspection Posted
Policies Reviewed
No Action Required"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/965021d1-5ca7-426f-9ea1-8dd60a534980,"Critical Questions
Outdoor areas are maintained in a safe and sanitary condition (C)
Cover all designated sand play areas when not in use
Not In compliance
Non-Critical Questions
No non-critical questions found.","Action Required
Education Provided On Site
Policies Reviewed
Re-Inspection Required
Certificate of Inspection Posted"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/167c8f28-9c91-46e1-8320-56ba22ad1ea2,No results to show,"Certificate of Inspection Posted
Policies Reviewed
No Action Required"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/8bff1181-86ed-4088-ad69-aa28dbeac3ef,No results to show,"Policies Reviewed
No Action Required
Certificate of Inspection Posted"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/19158a4c-f2a6-4f5c-acc4-8b7762129525,No results to show,"Certificate of Inspection Posted
Action Required"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/f7aaddae-4f0f-4b86-9134-1cf077726de7,"Critical Questions
Pool, deck, equipment, sanitary facilities and connecting corridors are kept in a safe condition, free from hazards (C)
Maintain deck free from hazards or hazardous obstructions
Not in Compliance
Non-Critical Questions
No non-critical questions found.","Re-Inspection Required
Records Reviewed
Certificate of Inspection Posted"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/bce4b891-36eb-486f-8b74-9a186df03ff4,"Critical Questions
Pool, deck, equipment, sanitary facilities and connecting corridors are kept in a safe condition, free from hazards (C)
Maintain deck free from hazards or hazardous obstructions
Not in Compliance
Non-Critical Questions
No non-critical questions found.","Certificate of Inspection Posted
Action Required"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/58b3180a-c4e8-4d7d-b88f-c8778fdabdca,"Critical Questions
Pool, deck, equipment, sanitary facilities and connecting corridors are kept in a safe condition, free from hazards (C)
Maintain deck free from hazards or hazardous obstructions
Not in Compliance
Non-Critical Questions
No non-critical questions found.","Records Reviewed
Certificate of Inspection Posted
Action Required"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/ccb05130-5196-480e-a913-1f4524df86aa,No results to show,"No Further Action Required
Certificate of Inspection Posted"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/ec795005-4785-4729-a96b-3572366f079e,"Critical Questions
Pool, deck, equipment, sanitary facilities and connecting corridors are kept in a safe condition, free from hazards (C)
Maintain deck free from hazards or hazardous obstructions
Ensure the change rooms, toilets, showers and connecting corridors are free from hazardous obstructions
Not in Compliance
Non-Critical Questions
No non-critical questions found.","Action Required
Certificate of Inspection Posted
Re-Inspection Required"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/311f8995-01e9-4be9-b834-e4cfee3959be,No results to show,"Records Reviewed
Action Required
Certificate of Inspection Posted"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/93ec76a8-1f1c-48e6-ac59-f138200fd3be,No results to show,"No Action Required
Certificate of Inspection Posted"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/a6a60659-f4ca-425e-9168-652b7d5bfcd1,No results to show,"Records Reviewed
Certified Pool Operator On Site
Certificate of Inspection Posted
No Action Required"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/2f13376f-d07f-4bfc-98d2-63e513b30bd0,No results to show,"No Action Required
Certificate of Inspection Posted"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/c9e0b009-3b97-48b6-854f-d1075c9c717b,No results to show,"Operator Training Recommended
Records Reviewed
Progressive Enforcement Letter Issued
Action Required"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/4a2dfef7-6a68-40ee-88e4-4f6b41018cd4,"Critical Questions
No critical questions found.
Non-Critical Questions
Daily manual chemical testing requirements are in compliance (NC)
Manually check requirements at least every two hours during daily use period where pool does not have an automatic sensing device
Not in Compliance
Daily records are completed, signed and maintained (NC)
Record reading of make-up water meter for pool as of end of day
Record chemical tests as required
Not in Compliance
Other records are completed, signed and maintained (NC)
Determine the concentration of cyanuric acid not less than once every week
Not in Compliance","Re-Inspection Required
Operator Training Recommended
Records Reviewed
Education Provided On Site
Certificate of Inspection Posted"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/a1a5ff5d-ce9e-4706-ae91-955898ef1c49,"Critical Questions
No critical questions found.
Non-Critical Questions
Daily manual chemical testing requirements are in compliance (NC)
Manually check requirements at least every two hours during daily use period where pool does not have an automatic sensing device
Not in Compliance
Daily records are completed, signed and maintained (NC)
Record estimated number of bathers admitted to pool each operating day
Record reading of make-up water meter for pool as of end of day
Record chemical tests as required
Record results of telephone test and when telephone test performed
Not in Compliance
Other records are completed, signed and maintained (NC)
Ensure water, gravity and suction outlet covers are inspected at least once every 30 operating days
Ensure ground fault detector test-buttons are tested either monthly, or according to the manufacturer's instructions, whichever is more frequent
Determine the concentration of cyanuric acid not less than once every week
Record results of inspections of safety-related equipment present in the facility at a frequency determined by a public health inspector
Not in Compliance","Re-Inspection Required
Operator Training Recommended
Records Reviewed
Education Provided On Site
Certificate of Inspection Posted"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/6ee4766d-b136-48d0-85c1-66864195e86b,No results to show,"Section 13 Order Revoked
No Further Action Required"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/cf2fee32-8c88-44c9-95e6-dc4e57e76029,"Critical Questions
Total alkalinity maintained between 80-120 ppm (C)
Ensure alkalinity of pool water is maintained within the range of 80-120 ppm
Closure Required
Not in Compliance
pH maintained within the range of 7.2-7.8 (C)
Ensure pH value of pool water is maintained within the range of 7.2-7.8
Closure Required
Not in Compliance
Where cyanurate stabilization is used, Free Available Chlorine (FAC) is maintained between 1-10 ppm (C)
Ensure stabilized free available chlorine (FAC) residual of pool water maintained between 1-10 ppm
Closure Required
Not in Compliance
The premises is operated and maintained free from conditions that may constitute as a health hazard or adversely affect the sanitary condition of the premises (C)
Closure Required
Not in Compliance
Non-Critical Questions
A fully supplied first aid kit is provided and conveniently located for emergency use (NC)
Ensure first aid kit provided
Ensure first aid kit is conveniently located for emergency use at the pool
Ensure a current copy of a standard first aid manual is provided in first aid kit
Ensure safety pins are provided in first aid kit
Ensure individually wrapped adhesive dressing are provided in first aid kit
Ensure 75 mm square sterile gauze pads are provided in first aid kit
Ensure 50 mm gauze bandages are provided in first aid kit
Ensure 100 mm gauze bandages are provided in first aid kit
Ensure individually wrapped sterile surgical pads suitable for pressure dressings are provided in first aid kit
Ensure triangular bandages are provided in first aid kit
Ensure rolls of splint padding are provided in first aid kit
Ensure at least one roll-up splint is provided in first aid kit
Ensure at least one pair of scissors is provided in first aid kit
Ensure non-permeable gloves are provided in first aid kit
Ensure resuscitation pocket masks are provided in first aid kit
Not in Compliance","Education Provided On Site
Section 13 Order Issued
Re-Inspection Required
Records Reviewed
Action Required"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/47aa9b69-a7c3-472d-83f2-829e2cf680de,No results to show,"Education Provided On Site
No Further Action Required
Certified Pool Operator On Site
Certificate of Inspection Posted"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/562d7381-8f28-477c-99bd-5e77915ae391,"Critical Questions
Where cyanurate stabilization is used, Free Available Chlorine (FAC) is maintained between 1-10 ppm (C)
Ensure stabilized free available chlorine (FAC) residual of pool water maintained between 1-10 ppm
Not in Compliance
The premises is operated and maintained free from conditions that may constitute as a health hazard or adversely affect the sanitary condition of the premises (C)
Operate and maintain premises free from conditions that may constitute as a health hazard
Not in Compliance
Non-Critical Questions
Pool, deck, equipment, sanitary facilities and connecting corridors are kept in a sanitary condition (NC)
Maintain wall surfaces in a sanitary condition
Not in Compliance","Re-Inspection Required
Education Provided On Site
Certified Pool Operator On Site
Certificate of Inspection Posted"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/e627e0d3-9eca-4e2f-959d-88d45fd065fb,"Critical Questions
No critical questions found.
Non-Critical Questions
Exposed piping within the public pool enclosure, inside the structure of the pool and inside applicable structures to the pool are properly colour-coded (NC)
Ensure exposed piping is painted or colour-coded with bands at least 25 mm wide, at intervals no greater than 1.2 m
Ensure chlorine piping is painted or colour-coded yellow
Ensure potable water piping is painted or colour-coded green
Corrected During Inspection","Certificate of Inspection Posted
No Further Action Required"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/6438b1d3-2084-4f94-b65c-a7c816cf7563,No results to show,"Records Reviewed
Certified Pool Operator On Site
Certificate of Inspection Posted
No Action Required"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/07e5f67c-5b7e-460e-8cd8-00ef596cf7e6,"Critical Questions
No critical questions found.
Non-Critical Questions
Other records are completed, signed and maintained (NC)
Ensure water, gravity and suction outlet covers are inspected at least once every 30 operating days
Corrected During Inspection","Records Reviewed
Certified Pool Operator On Site
Certificate of Inspection Posted
Action Required"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/da301e4c-0dd2-4f10-93f4-e9b329ea6004,No results to show,No Action Required
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/57aa20c2-7067-4474-b03f-e211d3dd76f1,No results to show,"Certified Pool Operator On Site
Certificate of Inspection Posted
No Action Required"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/b0934cc5-0a12-4efc-b2b0-021f6d6d3e5d,"Critical Questions
No critical questions found.
Non-Critical Questions
Sufficient supply of chemicals and testing devices available on site (NC)
Provide appropriate test kit
Not in Compliance","Action Required
Certificate of Inspection Posted"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/0a33526f-9901-4f3d-a9ad-61e36b67f9bc,No results to show,"Certified Pool Operator On Site
Certificate of Inspection Posted
No Action Required"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/9a1da12b-dd9b-4a7e-81b5-0003eb1ba973,No results to show,"No Action Required
Certificate of Inspection Posted"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/4513fa50-d521-45d3-a8de-4a41caa96625,No results to show,"Certificate of Inspection Posted
No Action Required"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/65f926b2-3900-424e-aed2-2e247ce1a414,No results to show,"No Action Required
Certificate of Inspection Posted"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/5169d90f-55c7-47a9-93e6-2544467b9f8d,No results to show,"No Action Required
Certificate of Inspection Posted"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/396afe41-40e5-4597-bc10-c5fab58a216c,No results to show,"Certificate of Inspection Posted
No Action Required"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/f44bd9fc-ec72-40fc-88a9-29e479947681,No results to show,No Action Required
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/6680d8d7-ad58-4050-86d0-964c9495abe7,No results to show,"Records Reviewed
Education Provided On Site
Certified Pool Operator On Site
Certificate of Inspection Posted
No Action Required"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/45393dd3-1b26-4f04-9585-899a7a2080a9,No results to show,"No Action Required
Certificate of Inspection Posted
Education Provided On Site"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/c8f3b133-71cf-4fb3-8f4a-3bd04a422397,"Critical Questions
Total alkalinity maintained between 80-120 ppm (C)
Ensure alkalinity of pool water is maintained within the range of 80-120 ppm
Not in Compliance
pH maintained within the range of 7.2-7.8 (C)
Ensure pH value of pool water is maintained within the range of 7.2-7.8
Not in Compliance
Non-Critical Questions
No non-critical questions found.","Action Required
Certificate of Inspection Posted
Re-Inspection Required"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/446ef16a-cec5-4fe8-8b1b-ca2aac574fdf,"Critical Questions
Total alkalinity maintained between 80-120 ppm (C)
Ensure alkalinity of pool water is maintained within the range of 80-120 ppm
Not in Compliance
Non-Critical Questions
No non-critical questions found.","Action Required
Certificate of Inspection Posted
Re-Inspection Required"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/0af6cb34-b7e3-4f68-93a9-4f66376c6358,"Critical Questions
Total alkalinity maintained between 80-120 ppm (C)
Ensure alkalinity of pool water is maintained within the range of 80-120 ppm
Not in Compliance
Emergency telephone notice requirements are met (C)
Display the full name of the location at the emergency telephone
Display the full address of the location at the emergency telephone
Not in Compliance
Non-Critical Questions
No non-critical questions found.","Action Required
Educational Materials Provided
Education Provided On Site
Re-Inspection Required"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/b37ec982-6514-40e5-a3af-f4ecdbb2f268,No results to show,"Records Reviewed
Education Provided On Site
Certified Pool Operator On Site
Certificate of Inspection Posted
No Action Required"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/bd13ed34-0016-403e-bc2b-fece07d8f0b2,No results to show,"Certificate of Inspection Posted
Education Provided On Site
No Further Action Required"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/fb201635-bc60-44ff-b8f1-42b39c584bf7,"Critical Questions
Water chemistry is maintained for public splash pad facilities with recirculation systems (C)
Ensure pH value is maintained between the range of 7.2-7.8
Ensure alkalinity is maintained in the range of 80-120 ppm
Not in Compliance
Non-Critical Questions
No non-critical questions found.","Action Required
Re-Inspection Required
Certificate of Inspection Posted"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/24d79b88-be56-4ff1-b8c4-234cdc0a328d,"Critical Questions
Water chemistry is maintained for public splash pad facilities with recirculation systems (C)
Ensure Free Available Chlorine (FAC) is maintained between 1.0-10 ppm
Ensure pH value is maintained between the range of 7.2-7.8
Ensure alkalinity is maintained in the range of 80-120 ppm
Maintain splash pad with adequate disinfection 24 hours per day, if recirculation is provided
Not in Compliance
Emergency contact information is posted on site (C)
Ensure splash pad has emergency contact phone numbers posted in the event the facility requires attention
Not in Compliance
Non-Critical Questions
No non-critical questions found.","Action Required
Re-Inspection Required
Educational Materials Provided
Education Provided On Site"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/e64f34a7-24b5-4166-bfb7-4b4113d89682,No results to show,No Action Required
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/dfa9b4b9-6181-4131-8cab-04dc08a35ecc,No results to show,"Records Reviewed
No Further Action Required"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/959a5f29-8a84-4c23-ad57-38ca293661a6,No results to show,"Records Reviewed
Action Required
Certificate of Inspection Posted"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/7ff6c41d-bd7f-423b-95a2-a0b0a1483652,No results to show,"Certificate of Inspection Posted
No Action Required"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/4275b13b-18b9-4156-a630-620c6105ff33,No results to show,"Certificate of Inspection Posted
No Action Required"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/493ba243-5123-41cd-a9d5-beac6e45fc44,No results to show,"No Action Required
Certificate of Inspection Posted"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/0592e8ee-e131-425c-8158-1b4e1494e67b,No results to show,"No Action Required
Certificate of Inspection Posted"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/852efed7-8a5c-47ab-8316-04dcbb668a73,No results to show,No Action Required
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/6edbc5a3-e476-4987-bf01-61a6658784fc,No results to show,Action Required
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/fdf9164a-0cfd-4693-913b-10f489b3147e,"Critical Questions
Cyanuric acid is not greater than 60 ppm (C)
Ensure cyanuric acid concentration is not greater than 60 ppm
Not in Compliance
Non-Critical Questions
No non-critical questions found.","Re-Inspection Required
Records Reviewed
Education Provided On Site
Other Referral
Certificate of Inspection Posted"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/17d6a1ab-e66c-42d4-8c63-bcffac0ae84f,No results to show,"Action Required
Certificate of Inspection Posted"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/5a4f6f2d-efbe-49cc-b061-cf99a0fac07e,"Critical Questions
Make-up water requirements are met (C)
Add at least 15 litres per bather of make-up water to pool each operating day as determined by water meter
Corrected During Inspection
Non-Critical Questions
Daily records are completed, signed and maintained (NC)
Record estimated number of bathers admitted to pool each operating day
Record reading of make-up water meter for pool as of end of day
Corrected During Inspection","Records Reviewed
Certified Pool Operator On Site
Certificate of Inspection Posted
Action Required"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/0d15f160-fdbe-426c-bb3b-7f346941369d,"Critical Questions
Make-up water requirements are met (C)
Add at least 15 litres per bather of make-up water to pool each operating day as determined by water meter
Corrected During Inspection
Non-Critical Questions
Daily records are completed, signed and maintained (NC)
Record reading of make-up water meter for pool as of end of day
Corrected During Inspection","Records Reviewed
Education Provided On Site
Certified Pool Operator On Site
Educational Materials Provided
Certificate of Inspection Posted
Action Required"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/d2dae571-4b3a-4c17-bd5f-6a13b1ef8b60,No results to show,"Records Reviewed
Certificate of Inspection Posted
No Action Required"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/d676b6c0-e7f2-4d76-8a61-81d230359dea,No results to show,No Action Required
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/3b78ad07-aa53-4cf0-808f-2e1c54b9c3ec,No results to show,"Certificate of Inspection Posted
No Action Required"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/383484d7-ae07-438a-b168-dcda13464c08,No results to show,"Certificate of Inspection Posted
No Action Required"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/d160b5df-2142-47b9-be9b-969394664d1d,No results to show,"Action Required
Certificate of Inspection Posted"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/51d31d06-0142-4cb5-840e-dd3d81a3d960,No results to show,No Action Required
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/4c40dd02-513a-4175-bbc3-59496511a83b,No results to show,"No Action Required
Certificate of Inspection Posted"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/cf5f5f9e-80ad-4549-a55e-26016fc34a8e,No results to show,No Action Required
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/40fd8046-375e-4c56-b03e-1cdb192b6d12,No results to show,"Certificate of Inspection Posted
No Action Required"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/0dfaab5a-2fc7-4163-ba41-3ee86799f4c9,No results to show,No Action Required
